timestamp;co2;confort
17601;219.4389622422979;5
17602;356.99814686124625;5
17603;462.09722222222223;4
17604;503.9014835419564;4
17605;405.35555555555555;4
17606;453.5601111883252;4
17607;239.45540884873756;5
17608;224.625;5
17609;416.8207088255733;4
17610;352.5909722222222;5
17611;372.5578703703704;5
17612;336.05675237433405;5
17613;300.62175925925925;5
17614;218.58194444444445;5
17615;222.4727596175228;5
17616;293.7813296270558;5
17617;326.0720407690526;5
17618;397.44837962962964;5
17619;314.6006485985638;5
17620;348.42228399351404;5
17621;229.9324074074074;5
17622;238.96334957086523;5
17623;222.7213342599027;5
17624;258.70208333333335;5
17625;287.97683576557796;5
17626;310.8429464906185;5
17627;381.68587962962965;5
17628;220.28425925925927;5
17629;211.03662494204914;5
17630;380.4203703703704;5
17631;257.64141765114664;5
17632;378.62361111111113;5
17633;373.3937919851749;5
17634;250.75694444444446;5
17635;224.72341904100068;5
17636;239.62476851851852;5
17637;281.8137595552467;5
17638;336.94652777777776;5
17639;303.5784722222222;5
17640;271.6296038915914;5
17641;277.5096131572852;5
17642;260.1466296038916;5
17643;258.9104442893696;5
17644;302.0658250676285;5
17645;323.1498725967107;5
17646;259.8904331711837;5
17647;306.287037037037;5
17648;251.6828816307621;5
17649;232.5295343988881;5
17650;207.4701388888889;5
17651;227.04215890664813;5
17652;218.8822438572091;5
17653;432.682197496523;4
17654;358.8881167477415;5
17655;195.76064814814814;5
17656;225.42367384757935;5
17657;265.2460648148148;5
17658;261.64628214037526;5
17659;204.9664351851852;5
17660;232.65797509983557;5
17661;226.93838313643735;5
17662;257.03080843178134;5
17663;206.6400462962963;5
17664;213.26499884178827;5
17665;193.1699074074074;5
17666;184.41539174779786;5
17667;206.35603428306695;5
17668;228.6849537037037;5
17669;226.7178240740741;5
17670;222.2923326384063;5
17671;226.52476851851853;5
17672;232.82337962962964;5
17673;236.5709983785036;5
17674;297.3085648148148;5
17675;254.22864197530865;5
17676;233.66666666666666;5
17679;228.89917302798983;5
17680;221.8225619643271;5
17681;226.29375;5
17682;221.73175816539262;5
17683;235.55114822546972;5
17684;253.91035441278666;5
17685;222.46444290016214;5
17686;227.88333333333333;5
17687;218.74611999073431;5
17688;214.95486111111111;5
17689;235.01643518518517;5
17690;245.96571693305538;5
17691;229.7718322909428;5
17692;220.164929349085;5
17693;221.90810185185185;5
17694;223.97336113041465;5
17695;226.92222222222222;5
17696;225.84328703703704;5
17697;227.13666898309012;5
17698;231.62800925925927;5
17699;234.25318508223305;5
17700;277.31319444444443;5
17701;268.49444444444447;5
17702;312.7854991892518;5
17703;254.9664351851852;5
17704;246.80185185185186;5
17705;255.44521658559185;5
17706;269.7585648148148;5
17707;271.1625;5
17708;275.46351633078524;5
17709;257.9613425925926;5
17710;269.3071577484364;5
17711;249.45162037037036;5
17712;229.29652777777778;5
17713;227.97610763164;5
17714;246.9786889043317;5
17715;256.0555941626129;5
17716;250.36689814814815;5
17717;237.9142923326384;5
17718;245.04166666666666;5
17719;261.22052351169793;5
17720;259.13796296296294;5
17721;251.04375;5
17722;249.6942321056289;5
17723;242.3798611111111;5
17724;245.01389854065323;5
17725;253.2060185185185;5
17726;244.69029418577716;5
17727;236.75625;5
17728;223.53726851851852;5
17729;246.99003937919852;5
17730;259.0509259259259;5
17731;248.14315496872828;5
17732;223.05787037037038;5
17733;223.54143518518518;5
17734;229.85962473940236;5
17735;250.5946759259259;5
17736;259.5460648148148;5
17737;248.19457956914525;5
17738;269.36203703703706;5
17739;227.92355802640722;5
17740;224.316191799861;5
17741;250.46550925925925;5
17742;230.03428306694462;5
17743;241.9462962962963;5
17744;235.65970772442589;5
17745;244.32546296296297;5
17746;261.4143848119752;5

