timestamp;hum;confort
-1;;0
17420;48.7516693163752;5
17421;51.35408695652174;5
17422;53.02902328814738;5
17423;52.63739130434782;5
17424;50.60664001390579;5
17425;48.698123044838376;5
17426;52.72588214844429;5
17427;61.17205422314911;3
17428;50.166000347644705;5
17429;47.28829768735872;5
17430;46.312695652173915;5
17431;55.71220020855058;4
17432;52.33801065719361;5
17433;49.95237267512602;5
17434;64.06524633821572;2
17437;54.74637203166227;5
17438;54.362570028011206;5
17439;62.29459788084072;3
17440;61.17055342847198;3
17441;71.6410701876303;1
17442;70.45524074395968;1
17443;63.04052173913043;2
17444;55.593500173792144;4
17445;53.616521739130434;5
17446;44.38509640437728;4
17447;46.34573913043478;5
17448;53.75125933645996;5
17449;55.970260869565216;4
17450;54.995828988529716;5
17451;56.34712324004867;4
17452;54.182434782608695;5
17453;60.481674483237796;3
17454;63.341565217391306;2
17455;61.35141509433962;3
17456;59.07260726072607;3
17457;58.54114583333333;3
17458;56.67842251563586;4
17459;57.044815007816574;4
17460;60.34323432343234;3
17461;55.71284722222222;4
17462;54.76198749131341;5
17463;57.175448430493276;4
17470;31.333333333333332;2
17472;95.0;0
17491;42.824590163934424;4
17507;43.23196257079537;4
17508;48.042881944444446;5
17509;41.26819524057669;3
17510;49.991840277777776;5
17511;50.69220079902727;5
17512;44.32616918844567;4
17513;44.9187728778107;4
17514;56.160006949270326;4
17515;50.8640625;5
17516;47.18968212610735;5
17517;47.75364583333333;5
17518;53.55902777777778;5
17519;47.07799200972729;5
17520;46.410964230171075;5
17528;55.40153927813164;4
17529;61.835143658023824;3
17530;63.19739583333333;2
17531;62.307972902553416;3
17532;60.53827418232429;3
17533;70.4749001215911;1
17534;72.34885337039611;1
17535;66.97430555555556;2
17536;62.45457703665103;3
17537;60.19618055555556;3
17538;57.23432343234323;4
17539;51.764940931202226;5
17540;50.95062001771479;5
17541;50.891840277777774;5
17542;46.97618633756301;5
17543;49.08841410456835;5
17544;47.4390625;5
17545;50.10528144544823;5
17546;47.573035850495806;5
17547;60.31457356261942;3
17548;53.14834114990446;5
17549;48.09652777777778;5
17550;54.54357638888889;5
17551;57.94683808200139;4
17552;70.18680555555555;1
17553;64.54212263331597;2
17554;61.21560111188325;3
17555;56.67830467257252;4
17556;54.93697916666667;5
17557;51.573662265462126;5
17558;50.10243055555556;5
17559;48.80736494702102;5
17560;47.115972222222226;5
17561;49.065625;5
17562;47.81240229286087;5
17563;47.09916492693111;5
17564;44.40562597673207;4
17565;45.57078339412889;5
17566;48.75138888888889;5
17567;48.37786657400973;5
17568;43.62204861111111;4
17569;42.51624109779399;4
17570;43.400243097760026;4
17571;42.59704861111111;4
17572;41.45527184297377;3
17573;49.812152777777776;5
17574;43.80944936598923;4
17575;42.82045494009377;4
17576;48.64616988014591;5
17577;57.079166666666666;4
17578;56.189855827688035;4
17579;52.409762028834464;5
17580;49.390866469873245;5
17581;52.02258120548897;5
17582;57.278125;4
17583;44.33246482542991;4
17584;41.636631944444446;3
17585;39.64634358172659;3
17586;40.8890625;3
17587;42.80138888888889;4
17588;37.310632383599724;3
17589;35.20111972437554;2
17590;42.18151815181518;4
17591;54.92118997912317;5
17592;49.44450234497134;5
17593;46.6546875;5
17594;48.69532742747959;5
17595;50.020833333333336;5
17596;46.57870048644892;5
17597;43.594791666666666;4
17598;44.128018064964394;4
17599;51.54184027777778;5
17600;57.717013888888886;4
17601;51.796038915913826;5
17602;43.99808928261247;4
17603;42.46579861111111;4
17604;44.753388946819605;4
17605;43.8234375;4
17606;44.0378669445892;4
17607;46.41701388888889;5
17608;47.401284945303004;5
17609;46.70331770019107;5
17610;42.71495570609692;4
17611;38.55746527777778;3
17612;39.336633663366335;3
17613;40.38194444444444;3
17614;49.6607608129234;5
17615;49.768845897264846;5
17616;50.6676511466296;5
17617;56.094667361472986;4
17618;53.48802083333333;5
17619;48.6562445718256;5
17620;42.4960917144346;4
17621;49.14270833333333;5
17622;46.616040361865;5
17623;50.506166406114296;5
17624;55.531597222222224;4
17625;48.29355567135661;5
17626;42.80316191799861;4
17627;46.25225694444445;5
17628;44.30501997568178;4
17629;56.79812369701181;4
17630;52.794163626889;5
17631;46.76979166666667;5
17632;47.68311327310632;5
17633;45.146006944444444;5
17634;48.3609375;5
17635;53.923397602918186;5
17636;48.65659197498697;5
17637;48.98767147074145;5
17638;44.87597707139135;4
17639;44.05173611111111;4
17640;39.95761681431301;3
17641;39.06426958485322;3
17642;40.45361362056984;3
17643;44.0742228431715;4
17644;54.54611048478016;5
17645;53.56678825777315;5
17646;55.913844015980544;4
17647;43.100711929154365;4
17648;46.52006253256905;5
17649;48.49357638888889;5
17650;58.252909501476466;3
17651;52.08020833333333;5
17652;50.55684979137691;5
17653;48.042057698992004;5
17654;60.366052814454484;3
17655;58.04739583333333;3
17656;60.5640090324822;3
17657;61.07534722222222;3
17658;62.76810838978635;3
17659;67.01996874457372;2
17660;60.52404438964242;3
17661;52.76446065659197;5
17662;49.53864860170228;5
17663;60.21319444444445;3
17664;55.41035441278666;4
17665;62.497569444444444;3
17666;68.2308360855206;2
17667;66.87065972222223;2
17668;66.46527777777777;2
17669;64.59927045336113;2
17670;60.91770833333333;3
17671;56.87845111998611;4
17672;54.76897689768977;5
17673;53.84513888888889;5
17674;50.61542470036478;5
17675;57.127635960044394;4
17676;59.0;3
17679;65.99546322827125;2
17680;60.148784722222224;3
17681;63.53100573215216;2
17682;57.15372589890568;4
17683;53.938413361169104;5
17684;54.88014590932777;5
17685;56.56557234670836;4
17686;57.983504080569546;4
17687;63.35608824040299;2
17688;60.7234375;3
17689;57.23484453708529;4
17690;55.55462914712524;4
17691;60.00364646640042;3
17692;61.775712300208475;3
17693;61.89895833333333;3
17694;62.196875;3
17695;57.95049504950495;4
17696;55.575;4
17697;58.34380968918215;3
17698;57.34514504081987;4
17699;52.759375;5
17700;56.67673611111111;4
17701;54.826124717734935;5
17702;52.74791666666667;5
17703;59.46933101650738;3
17704;48.436458333333334;5
17705;37.90277777777778;3
17706;40.95535869376411;3
17707;41.39131944444444;3
17708;40.20034722222222;3
17709;47.235580264072276;5
17710;49.84722222222222;5
17711;49.43060621851659;5
17712;42.4453125;4
17713;42.91858037578288;4
17714;46.445891957616816;5
17715;47.43137595552467;5
17716;52.42378472222222;5
17717;54.77609866249783;5
17718;49.58038194444445;5
17719;47.04516241097794;5
17720;42.923397602918186;4
17721;42.685014759506856;4
17722;44.444676046552026;4
17723;40.64010416666667;3
17724;39.53402777777778;3
17725;43.29755080771235;4
17726;48.97291666666667;5
17727;45.72150799166088;5
17728;57.506770833333334;4
17729;50.705555555555556;5
17730;53.52249435469863;5
17731;50.85798611111111;5
17732;56.54548611111111;4
17733;49.635510771369006;5
17734;45.848958333333336;5
17735;45.20514156678826;5
17736;47.66111111111111;5
17737;48.03854166666667;5
17738;46.11811707486538;5
17739;50.73854166666667;5
17740;48.877735324765545;5
17741;48.50599270453361;5
17742;47.08784722222222;5
17743;48.859475421226335;5
17744;47.08420320111343;5
17745;45.07156505124197;5
17746;45.68454172366621;5

