timestamp;co2;confort
1254272;326.5238095238095;5
1254273;333.46666666666664;5
1254274;348.93333333333334;5
1254275;313.78333333333336;5
1254276;318.3666666666667;5
1254277;332.23333333333335;5
1254278;320.0;5
1254279;328.55;5
1254280;319.25;5
1254281;304.46666666666664;5
1254282;318.73333333333335;5
1254283;323.25;5
1254284;297.45;5
1254285;278.95;5
1254286;281.6666666666667;5
1254287;275.8666666666667;5
1254288;276.06666666666666;5
1254289;275.7;5
1254290;277.6166666666667;5
1254291;275.56666666666666;5
1254292;274.9166666666667;5
1254293;273.4561403508772;5
1254294;274.15;5
1254295;276.43333333333334;5
1254296;276.43333333333334;5
1254297;274.1666666666667;5
1254298;275.95;5
1254299;273.6333333333333;5
1254300;278.01666666666665;5
1254301;277.1666666666667;5
1254302;274.5833333333333;5
1254303;276.98333333333335;5
1254304;278.06666666666666;5
1254305;276.85;5
1254306;270.95;5
1254307;273.1;5
1254308;274.53333333333336;5
1254309;273.98333333333335;5
1254310;273.53333333333336;5
1254311;274.8;5
1254312;274.5833333333333;5
1254313;274.81666666666666;5
1254314;273.6333333333333;5
1254315;276.8333333333333;5
1254316;276.65;5
1254317;273.3;5
1254318;270.98333333333335;5
1254319;278.28333333333336;5
1254320;277.0833333333333;5
1254321;277.8;5
1254322;279.9824561403509;5
1254323;484.85;4
1254324;798.3833333333333;3
1254325;879.75;2
1254326;1163.5166666666667;1
1254327;1343.3833333333334;0
1254328;1334.4833333333333;0
1254329;1245.8333333333333;0
1254330;804.0;2
1254331;570.1666666666666;4
1254332;444.03333333333336;4
1254333;392.2;5
1254334;351.5833333333333;5
1254335;362.98333333333335;5
1254336;378.15;5
1254337;339.65;5
1254338;326.01666666666665;5
1254339;335.4;5
1254340;341.4166666666667;5
1254341;352.55;5
1254342;349.6333333333333;5
1254343;333.7;5
1254344;344.93333333333334;5
1254345;326.6166666666667;5
1254346;325.0833333333333;5
1254347;361.1;5
1254348;357.15;5
1254349;356.03333333333336;5
1254350;360.2;5
1254351;326.6666666666667;5
1254352;313.6166666666667;5
1254353;330.5833333333333;5
1254354;294.15;5
1254355;326.53333333333336;5
1254356;341.6666666666667;5
1254357;337.1666666666667;5
1254358;317.78333333333336;5
1254359;286.96666666666664;5
1254360;282.5263157894737;5
1254361;280.1666666666667;5
1254362;282.1333333333333;5
1254363;279.5;5
1254364;279.98333333333335;5
1254365;278.8833333333333;5
1254366;280.0833333333333;5
1254367;282.78333333333336;5
1254368;282.1666666666667;5
1254369;281.93333333333334;5
1254370;287.01666666666665;5
1254371;285.8666666666667;5
1254372;288.4;5
1254373;285.78333333333336;5
1254374;289.45;5
1254375;287.6;5
1254376;285.31666666666666;5
1254377;289.7;5
1254378;290.68333333333334;5
1254379;286.51666666666665;5
1254380;291.45;5
1254381;296.8666666666667;5
1254382;295.15;5
1254383;295.6333333333333;5
1254384;301.98333333333335;5
1254385;306.01666666666665;5
1254386;311.5;5
1254387;316.15;5
1254388;313.8333333333333;5
1254389;319.68333333333334;5
1254390;317.28333333333336;5
1254391;319.3333333333333;5
1254392;320.43333333333334;5
1254393;323.15;5
1254394;327.8333333333333;5
1254395;333.6333333333333;5
1254396;350.01666666666665;5
1254397;359.56666666666666;5
1254398;372.45;5
1254399;381.35;5
1254400;390.4;5
1254401;405.4166666666667;4
1254402;429.21666666666664;4
1254403;447.43333333333334;4
1254404;444.28333333333336;4
1254405;420.01666666666665;4
1254406;412.1578947368421;4
1254407;398.9;5
1254408;373.31666666666666;5
1254409;364.78333333333336;5
1254410;362.28333333333336;5
1254411;350.46666666666664;5
1254412;397.5833333333333;5
1254413;636.9666666666667;3
1254414;733.3333333333334;3
1254415;719.7333333333333;3
1254416;692.25;3
1254417;699.5333333333333;3
1254418;697.0666666666667;3
1254419;615.3666666666667;3
1254420;385.2;5
1254421;423.3;4
1254422;360.43333333333334;5
1254423;372.9166666666667;5
1254424;376.05;5
1254425;357.85;5
1254426;478.7;4
