timestamp;lum;confort
1254272;370.0919540229885;1
1254273;461.6589147286822;2
1254274;427.7248062015504;2
1254275;231.42248062015503;1
1254276;360.69140625;1
1254277;517.9573643410853;3
1254278;376.24710424710423;1
1254279;405.2984496124031;2
1254280;356.19767441860466;1
1254281;276.60546875;1
1254282;329.6589147286822;1
1254283;334.4787644787645;1
1254284;220.76356589147287;1
1254285;74.07335907335907;0
1254286;116.54117647058824;0
1254287;39.86434108527132;0
1254288;19.401544401544403;0
1254289;13.5;0
1254290;13.594594594594595;0
1254291;14.235294117647058;0
1254292;14.517374517374517;0
1254293;14.988372093023257;0
1254294;15.355212355212355;0
1254295;16.124031007751938;0
1254296;17.67704280155642;0
1254297;17.848249027237355;0
1254298;17.74031007751938;0
1254299;17.46718146718147;0
1254300;17.434108527131784;0
1254301;18.28957528957529;0
1254302;19.627450980392158;0
1254303;18.337209302325583;0
1254304;19.474903474903474;0
1254305;20.0968992248062;0
1254306;20.525096525096526;0
1254307;21.223529411764705;0
1254308;19.942084942084943;0
1254309;20.031007751937985;0
1254310;19.84108527131783;0
1254311;19.61003861003861;0
1254312;19.58823529411765;0
1254313;19.536679536679536;0
1254314;19.42248062015504;0
1254315;19.555984555984555;0
1254316;19.531007751937985;0
1254317;20.3984375;0
1254318;20.352713178294575;0
1254319;20.3062015503876;0
1254320;20.22007722007722;0
1254321;20.523255813953487;0
1254322;23.203125;0
1254323;67.07751937984496;0
1254324;131.13513513513513;0
1254325;177.74418604651163;0
1254326;214.8798449612403;1
1254327;245.01171875;1
1254328;253.24902723735408;1
1254329;309.86100386100384;1
1254330;275.97286821705427;1
1254331;260.96138996138995;1
1254332;349.70588235294116;1
1254333;366.72093023255815;1
1254334;269.73745173745175;1
1254335;349.11240310077517;1
1254336;357.3011583011583;1
1254337;271.66274509803924;1
1254338;267.6756756756757;1
1254339;365.4767441860465;1
1254340;465.2480620155039;2
1254341;471.66409266409266;2
1254342;463.0705882352941;2
1254343;392.18146718146716;1
1254344;407.48837209302326;2
1254345;301.86872586872585;1
1254346;291.25581395348837;1
1254347;539.8313725490196;3
1254348;523.5675675675676;3
1254349;535.1937984496124;3
1254350;508.27413127413126;3
1254351;267.8643410852713;1
1254352;214.83984375;1
1254353;281.5581395348837;1
1254354;140.1081081081081;0
1254355;313.9651162790698;1
1254356;457.7093023255814;2
1254357;448.28515625;2
1254358;378.2170542635659;1
1254359;146.6833976833977;0
1254360;23.356589147286822;0
1254361;14.015444015444016;0
1254362;14.086274509803921;0
1254363;13.945736434108527;0
1254364;13.996138996138995;0
1254365;13.972868217054264;0
1254366;14.316602316602317;0
1254367;14.8;0
1254368;14.895752895752896;0
1254369;15.209302325581396;0
1254370;15.779069767441861;0
1254371;15.972972972972974;0
1254372;16.305882352941175;0
1254373;16.305019305019304;0
1254374;16.697674418604652;0
1254375;16.81081081081081;0
1254376;17.015503875968992;0
1254377;17.171875;0
1254378;17.24418604651163;0
1254379;17.670542635658915;0
1254380;17.54054054054054;0
1254381;17.7015503875969;0
1254382;17.953125;0
1254383;17.38372093023256;0
1254384;17.687258687258687;0
1254385;17.864341085271317;0
1254386;17.7015503875969;0
1254387;17.887596899224807;0
1254388;17.46875;0
1254389;17.374517374517374;0
1254390;17.624031007751938;0
1254391;17.590733590733592;0
1254392;17.775193798449614;0
1254393;18.50980392156863;0
1254394;19.72972972972973;0
1254395;28.271317829457363;0
1254396;34.44401544401544;0
1254397;54.96124031007752;0
1254398;67.7734375;0
1254399;83.81007751937985;0
1254400;137.39922480620154;0
1254401;200.37451737451738;1
1254402;252.44573643410854;1
1254403;255.7578125;1
1254404;309.01937984496124;1
1254405;312.3938223938224;1
1254406;379.0813953488372;1
1254407;370.2403100775194;1
1254408;356.54296875;1
1254409;369.28682170542635;1
1254410;386.2316602316602;1
1254411;386.0426356589147;1
1254412;398.03474903474904;1
1254413;467.52156862745096;2
1254414;390.8992248062016;1
1254415;445.3861003861004;2
1254416;466.3643410852713;2
1254417;449.56756756756755;2
1254418;416.4627450980392;2
1254419;462.0694980694981;2
1254420;426.6240310077519;2
1254421;575.4440154440155;4
1254422;396.41960784313727;1
1254423;425.32945736434107;2
1254424;374.9150579150579;1
1254425;345.11240310077517;1
1254426;194.4247104247104;0
1254427;258.01960784313724;1
