timestamp;lum;confort
5017090;816.8;5
5017091;846.8666666666667;5
5017092;911.7333333333333;4
5017093;730.9333333333333;5
5017094;872.4;5
5017095;955.2666666666667;3
5017096;996.8666666666667;3
5017097;909.6666666666666;4
5017098;779.0;5
5017099;478.73333333333335;2
5017100;529.6;3
5017101;529.5333333333333;3
5017102;487.0;2
5017103;320.0;1
5017104;430.6;2
5017105;668.3333333333334;5
5017106;913.0666666666667;4
5017107;788.3571428571429;5
5017108;882.3333333333334;5
5017109;946.1333333333333;4
5017110;912.8;4
5017111;981.0;3
5017112;945.8666666666667;4
5017113;776.4666666666667;5
5017114;717.0666666666667;5
5017115;672.7333333333333;5
5017116;817.2;5
5017117;930.8666666666667;4
5017118;903.0;4
5017119;894.4666666666667;5
5017120;935.1333333333333;4
5017121;705.8;5
5017122;786.6;5
5017123;875.6;5
5017124;818.8666666666667;5
5017125;600.4666666666667;5
5017126;540.8666666666667;3
5017127;601.2857142857143;5
5017128;626.7333333333333;5
5017129;964.8666666666667;3
5017130;893.6666666666666;5
5017131;697.5333333333333;5
5017132;953.4;3
5017133;638.7333333333333;5
5017134;790.2;5
5017135;723.3333333333334;5
5017136;793.4;5
5017137;520.8666666666667;3
5017138;352.73333333333335;1
5017139;358.8666666666667;1
5017140;210.33333333333334;1
5017141;162.93333333333334;0
5017142;151.26666666666668;0
5017143;108.46666666666667;0
5017144;202.4;1
5017145;263.6666666666667;1
5017146;355.93333333333334;1
5017147;202.5;1
5017148;90.66666666666667;0
5017149;69.93333333333334;0
5017150;63.4;0
5017151;34.53333333333333;0
5017152;28.133333333333333;0
5017153;18.666666666666668;0
5017154;10.066666666666666;0
5017155;5.466666666666667;0
5017156;1.7333333333333334;0
5017157;0.5333333333333333;0
5017158;0.6;0
5017159;0.4;0
5017160;1.0;0
5017161;0.4666666666666667;0
5017162;0.8;0
5017163;0.5333333333333333;0
5017164;0.6666666666666666;0
5017165;0.7333333333333333;0
5017166;0.5333333333333333;0
5017167;0.0;0
5017168;0.9333333333333333;0
5017169;0.5333333333333333;0
5017170;0.8666666666666667;0
5017171;0.6;0
5017172;1.0666666666666667;0
5017173;1.0666666666666667;0
5017174;0.4666666666666667;0
5017175;0.8666666666666667;0
5017176;1.0666666666666667;0
5017177;1.3333333333333333;0
5017178;0.8666666666666667;0
5017179;0.6;0
5017180;0.8666666666666667;0
5017181;0.6;0
5017182;0.8666666666666667;0
5017183;1.0;0
5017184;1.0;0
