timestamp;co2;confort
69681;352.3731343283582;5
69682;292.7158774373259;5
69683;234.96944444444443;5
69684;512.6824512534819;4
69685;402.7111111111111;4
69686;314.7353760445682;5
69687;247.99166666666667;5
69688;300.3361111111111;5
69689;498.6657381615599;4
69690;397.3091922005571;5
69691;268.9611111111111;5
69692;293.23955431754877;5
69693;403.925;4
69694;344.55710306406684;5
69695;239.94722222222222;5
69696;291.5877437325905;5
69697;451.9861111111111;4
69698;313.28690807799444;5
69699;232.0861111111111;5
69700;236.64623955431756;5
69701;236.13370473537606;5
69702;246.76944444444445;5
69703;230.75208913649024;5
69704;238.74166666666667;5
69705;241.6350974930362;5
69706;230.18941504178272;5
69707;236.7888888888889;5
69708;254.13055555555556;5
69709;598.33426183844;4
69710;250.93333333333334;5
69711;238.47632311977716;5
69712;241.92200557103064;5
69713;275.65277777777777;5
69714;282.1364902506964;5
69715;240.11666666666667;5
69716;266.9583333333333;5
69717;326.82451253481895;5
69718;426.825;4
69719;285.6908077994429;5
69720;717.9554317548747;3
69721;760.1083333333333;3
69722;509.64623955431756;4
69723;288.35277777777776;5
69724;280.100278551532;5
69725;785.3583333333333;3
69726;258.78055555555557;5
69727;279.6685236768802;5
69728;312.6170212765957;5
69729;307.4568245125348;5
69730;293.5888888888889;5
69731;241.033426183844;5
69732;264.3649025069638;5
69733;300.875;5
69734;297.008356545961;5
69735;285.1615598885794;5
69736;269.8277777777778;5
69737;541.9166666666666;4
69749;815.0263157894736;2
69750;347.19166666666666;5
69751;241.25833333333333;5
69752;267.0027777777778;5
69753;734.8342857142857;3
69754;337.8988764044944;5
69755;265.05555555555554;5
69756;246.45277777777778;5
69757;235.43055555555554;5
69758;231.8774373259053;5
69759;234.9;5
69760;263.2960893854749;5
69761;274.18888888888887;5
69762;232.88300835654596;5
69763;238.74373259052925;5
69764;242.52777777777777;5
69765;413.983286908078;4
69766;240.45555555555555;5
69767;252.48467966573816;5
69768;246.75208913649024;5
69769;273.55833333333334;5
69770;267.05292479108635;5
69771;267.35833333333335;5
69772;485.4401114206128;4
69773;485.73816155988857;4
69774;448.6333333333333;4
69775;313.71944444444443;5
69776;365.0473537604457;5
69777;460.5083333333333;4
69778;264.37325905292477;5
69779;239.51666666666668;5
69780;223.55431754874652;5
69781;472.3816155988858;4
69782;256.1388888888889;5
69783;230.73259052924791;5
69784;247.46518105849583;5
69785;245.33333333333334;5
69786;256.0557103064067;5
69787;275.25;5
69788;298.28690807799444;5
69789;253.5710306406685;5
69790;251.36388888888888;5
69791;250.58495821727018;5
69792;260.71309192200556;5
69793;806.3305555555555;2
69794;328.2089136490251;5
69795;251.99722222222223;5
69796;455.9387186629526;4
69797;404.3277777777778;4
69798;324.36944444444447;5
69799;298.7632311977716;5
69800;286.65738161559887;5
69801;538.0972222222222;4
69802;457.8941504178273;4
69803;248.64166666666668;5
69804;251.17270194986074;5
69805;834.8356545961003;2
69806;371.5527777777778;5
69807;311.11420612813373;5
69808;305.7353760445682;5
69809;776.3055555555555;3
69810;310.29805013927574;5
69811;241.4066852367688;5
69812;233.6;5
69813;292.03899721448465;5
69814;265.09722222222223;5
69815;224.90807799442896;5
69816;223.07520891364902;5
69817;284.53055555555557;5
69818;261.53055555555557;5
69819;221.61559888579387;5
69820;243.5861111111111;5
69821;394.8222222222222;5
69822;490.2368421052632;4
69823;225.25888324873097;5
69824;374.81388888888887;5
69825;406.9638888888889;4
69826;346.2416666666667;5
69827;227.97214484679665;5
69828;348.4861111111111;5
69829;384.1;5
69830;418.225;4
69831;229.01388888888889;5
69832;233.23119777158774;5
69833;512.6222222222223;4
69834;317.8277777777778;5
69835;281.81111111111113;5
69836;267.52777777777777;5
69837;717.3036211699165;3
69838;285.4111111111111;5
69839;239.35555555555555;5
69840;239.85555555555555;5
69841;231.32222222222222;5
69842;219.80222841225626;5
69843;220.49444444444444;5
69844;221.82777777777778;5
69845;241.4611111111111;5
69846;223.81894150417827;5
69847;216.39166666666668;5
69848;242.64444444444445;5
