timestamp;co2;confort
5017090;329.8333333333333;5
5017091;325.2;5
5017092;331.1333333333333;5
5017093;308.8;5
5017094;338.2;5
5017095;355.73333333333335;5
5017096;366.3333333333333;5
5017097;360.6666666666667;5
5017098;345.6666666666667;5
5017099;323.06666666666666;5
5017100;328.26666666666665;5
5017101;319.1333333333333;5
5017102;311.1333333333333;5
5017103;296.6;5
5017104;294.4;5
5017105;316.1333333333333;5
5017106;340.1333333333333;5
5017107;322.8;5
5017108;326.4;5
5017109;334.73333333333335;5
5017110;329.93333333333334;5
5017111;337.8666666666667;5
5017112;334.6666666666667;5
5017113;319.6;5
5017114;312.1333333333333;5
5017115;313.6;5
5017116;322.26666666666665;5
5017117;327.26666666666665;5
5017118;335.46666666666664;5
5017119;329.2;5
5017120;324.06666666666666;5
5017121;307.46666666666664;5
5017122;321.6;5
5017123;323.8666666666667;5
5017124;313.8666666666667;5
5017125;296.53333333333336;5
5017126;301.1333333333333;5
5017127;306.3333333333333;5
5017128;301.8666666666667;5
5017129;332.73333333333335;5
5017130;329.73333333333335;5
5017131;310.6;5
5017132;341.3333333333333;5
5017133;313.8;5
5017134;324.06666666666666;5
5017135;313.8;5
5017136;327.46666666666664;5
5017137;303.8;5
5017138;281.06666666666666;5
5017139;277.46666666666664;5
5017140;275.8;5
5017141;286.73333333333335;5
5017142;277.1333333333333;5
5017143;276.1333333333333;5
5017144;283.53333333333336;5
5017145;283.46666666666664;5
5017146;282.73333333333335;5
5017147;276.93333333333334;5
5017148;277.1333333333333;5
5017149;277.8;5
5017150;276.0;5
5017151;272.53333333333336;5
5017152;269.8;5
5017153;278.6;5
5017154;276.2;5
5017155;279.6666666666667;5
5017156;276.3333333333333;5
5017157;275.6666666666667;5
5017158;278.2;5
5017159;272.6;5
5017160;278.73333333333335;5
5017161;277.73333333333335;5
5017162;275.53333333333336;5
5017163;278.46666666666664;5
5017164;270.46666666666664;5
5017165;278.3333333333333;5
5017166;278.2;5
5017167;275.26666666666665;5
5017168;280.06666666666666;5
5017169;278.6666666666667;5
5017170;269.46666666666664;5
5017171;271.46666666666664;5
5017172;276.06666666666666;5
5017173;262.4;5
5017174;278.0;5
5017175;278.26666666666665;5
5017176;275.0;5
5017177;276.06666666666666;5
5017178;271.0;5
5017179;274.53333333333336;5
5017180;270.93333333333334;5
5017181;275.8666666666667;5
5017182;279.46666666666664;5
5017183;279.46666666666664;5
5017184;278.6666666666667;5
5017185;281.8666666666667;5
5017186;272.1333333333333;5
5017187;273.06666666666666;5
5017188;275.2;5
5017189;277.6666666666667;5
5017190;270.8666666666667;5
5017191;272.93333333333334;5
5017192;276.8666666666667;5
5017193;273.6666666666667;5
5017194;280.2;5
5017195;273.06666666666666;5
5017196;278.2;5
5017197;271.1333333333333;5
5017198;273.93333333333334;5
5017199;271.26666666666665;5
5017200;276.4;5
5017201;278.93333333333334;5
5017202;276.93333333333334;5
5017203;279.8;5
5017204;277.46666666666664;5
5017205;274.53333333333336;5
5017206;282.06666666666666;5
5017207;274.6;5
5017208;269.8;5
5017209;276.8666666666667;5
5017210;277.06666666666666;5
5017211;274.6;5
5017212;278.93333333333334;5
5017213;279.6666666666667;5
5017214;276.26666666666665;5
5017215;273.06666666666666;5
5017216;285.46666666666664;5
5017217;275.06666666666666;5
5017218;274.4;5
