timestamp;lum;confort
69681;373.2473867595819;1
69682;194.3551724137931;0
69683;18.70062459616627;0
69684;90.10196162966156;0
69685;359.1114464324208;1
69686;239.47124703855266;1
69687;16.487068965517242;0
69688;44.7075166917941;0
69689;381.8752155172414;1
69690;198.1462731581215;0
69691;15.874353448275862;0
69692;34.19034274628152;0
69693;142.05901356881327;0
69694;154.43457641733133;0
69695;16.90049536937325;0
69696;41.61077586206896;0
69697;173.1155172413793;0
69698;102.17514002585092;0
69699;19.453761586548826;0
69700;35.425802283006675;0
69701;157.00969827586206;0
69702;97.30827229642395;0
69703;18.188362068965517;0
69704;28.661856558259746;0
69705;118.17543103448276;0
69706;50.52542007755278;0
69707;19.51368829489114;0
69708;31.400431034482757;0
69709;217.12621150118457;1
69710;113.48911403319681;0
69711;26.64355152300713;0
69712;46.77588805166846;0
69713;240.99548095545512;1
69714;154.6508722808529;0
69715;17.415321712933075;0
69716;45.9216361679225;0
69717;281.73680809821235;1
69718;195.12177280550773;0
69719;18.79823428079242;0
69720;69.14848289218851;0
69721;285.66401033814344;1
69722;170.89692274585755;0
69723;16.590654608096468;0
69724;46.24736275565124;0
69725;257.33311814073596;1
69726;72.4074074074074;0
69727;21.634681583476763;0
69728;122.75740479548661;0
69729;368.5350291010994;1
69730;250.47189317251778;1
69731;92.7375;0
69732;122.17306034482759;0
69733;351.51163291684617;1
69734;244.5852554429834;1
69735;91.08961654459284;0
69736;110.59913793103448;0
69737;147.0486692015209;0
69749;369.76985743380857;1
69750;117.09241349666881;0
69751;17.710814878520747;0
69752;37.2153449387492;0
69753;253.24840343536667;1
69754;131.55331161780674;0
69755;16.656350741457125;0
69756;24.54404813064031;0
69757;58.23531942353194;0
69758;42.59552976574253;0
69759;20.610657498925654;0
69760;37.11530986827899;0
69761;187.07025862068966;0
69762;49.378634503553734;0
69763;20.610775862068966;0
69764;32.904802929140644;0
69765;170.06402241862472;0
69766;55.36032737454232;0
69767;21.96962516156829;0
69768;51.75;0
69769;279.9325721671693;1
69770;162.64284171885123;0
69771;55.343601895734594;0
69772;79.4228448275862;0
69773;249.0792761740629;1
69774;108.23426724137931;0
69775;18.652726880793274;0
69776;36.661641180271374;0
69777;251.10155239327295;1
69778;133.218009478673;0
69779;17.379310344827587;0
69780;34.8037906525953;0
69781;232.8232377667601;1
69782;117.9685412626589;0
69783;16.62866379310345;0
69784;35.90178763730347;0
69785;203.18064237982324;1
69786;104.9972000861512;0
69787;18.294181034482758;0
69788;36.447867298578196;0
69789;206.44525862068966;1
69790;103.25576384399913;0
69791;16.636206896551723;0
69792;28.113073443894034;0
69793;381.33477042466046;1
69794;196.27116088735733;0
69795;19.23906014227204;0
69796;65.86861942709456;0
69797;431.70532442336713;2
69798;183.28780697975012;0
69799;20.554310344827588;0
69800;51.96984708162826;0
69801;391.9034274628153;1
69802;161.3092672413793;0
69803;17.5521327014218;0
69804;27.53103448275862;0
69805;378.6561085972851;1
69806;155.5501185600345;0
69807;19.03166056429033;0
69808;48.01896551724138;0
69809;412.3642826367945;2
69810;154.22478448275862;0
69811;17.101249461439036;0
69812;34.6212545807286;0
69813;358.60581896551724;1
69814;145.78436018957345;0
69815;18.028663793103448;0
69816;43.406202886065046;0
69817;357.98253934037507;1
69818;145.8979108335128;0
69819;17.57780172413793;0
69820;45.76385594134138;0
69821;431.70551486428263;2
69822;486.5383064516129;2
69823;16.85219123505976;0
69824;68.4689447668171;0
69825;361.3316140124651;1
69826;126.72967741935484;0
69827;17.850021486892995;0
69828;51.61401246507629;0
69829;345.3198624247635;1
69830;53.2894623655914;0
69831;17.38448312916398;0
69832;22.398796733992263;0
69833;208.2789247311828;1
69834;62.38297872340426;0
69835;19.365785514721686;0
69836;37.5236355822948;0
69837;272.0141935483871;1
69838;81.24586288416076;0
69839;19.009671179883945;0
69840;33.89447668171072;0
69841;125.73247311827957;0
69842;36.64195142918547;0
69843;18.485603781693168;0
69844;29.21899849559424;0
69845;210.32150537634408;1
69846;73.13195787663872;0
69847;19.967762733720182;0
69848;37.682218877660716;0
69849;395.4301375752365;1
69850;124.56178809370299;0
69851;18.970341715022567;0
69852;48.097204301075266;0
69853;287.26362823949955;1
69882;269.75;1
69889;205.8;1
69965;288.64574332909785;1
70029;226.90180675569522;1
70030;80.0139724849527;0
70031;18.04018912529551;0
70032;21.443035253654344;0
70033;124.78711063372718;0
70034;66.21453138435082;0
70035;20.918099742046433;0
70036;19.80915538362347;0
70037;187.77300085984524;0
70038;93.61006018916595;0
70039;18.228141783029002;0
70040;20.616806361487214;0
70041;49.480223559759246;0
70042;28.710017196904555;0
70043;20.947119518486673;0
70044;21.362209802235597;0
70045;36.278195488721806;0
70046;74.49333619948409;0
70047;20.244196044711952;0
70048;21.286973344797936;0
70049;161.87345169281585;0
70050;180.51483233018055;0
70051;20.986036519871107;0
70052;21.723989681857265;0
70053;99.80417024935511;0
70054;89.13644289450741;0
70055;19.151730066623685;0
70056;21.508813413585553;0
70057;208.40373871938118;1
70058;47.18873602751505;0
70059;19.8749194068343;0
70060;21.631986242476355;0
70061;188.65405289185122;0
70062;107.29148753224419;0
70063;21.100171969045572;0
70064;22.371858216971;0
70065;133.15602836879432;0
70066;36.917652117824126;0
70067;21.828030954428204;0
70068;22.409071367153913;0
70069;89.60787266078727;0
70070;47.40279269602578;0
70071;21.262897678417886;0
70072;23.769776440240758;0
70073;96.40103159252095;0
70074;74.54643164230438;0
70075;39.40133276010318;0
70076;37.90354457572503;0
70077;279.5886906041711;1
70078;151.25150472914876;0
70079;36.0292347377472;0
70080;36.90952073930797;0
70081;137.138289150041;0
70113;113.23759608665269;0
70114;47.35877042132416;0
70115;24.840498710232158;0
70116;24.434866723989682;0
70117;62.53984962406015;0
70118;60.18763895064473;0
70119;28.896173688736027;0
70120;26.391014617368874;0
70121;155.0963026655202;0
