timestamp;co2;hum;lum;temp;confort
5017090;369.0;42.0;816.8;22.965;4.8
5017091;364.0;42.2;846.8666666666667;22.887999999999998;4.9
5017092;389.0;41.0;911.7333333333333;22.983999999999998;4.6
5017093;328.2;41.4;730.9333333333333;22.928000000000004;4.8
5017094;383.8;41.0;872.4;23.004;4.8
5017095;418.6;41.2;955.2666666666667;22.924;4.0
5017096;434.2;41.0;996.8666666666667;22.814;4.0
5017097;412.8;41.0;909.6666666666666;23.188000000000002;4.2
5017098;377.4;41.0;779.0;23.112000000000002;4.8
5017099;291.0;40.4;478.73333333333335;23.268;3.9000000000000004
5017100;318.6;40.2;529.6;22.954;4.3999999999999995
5017101;309.8;40.2;529.5333333333333;23.27;4.1
5017102;294.2;40.0;487.0;23.276;3.9000000000000004
5017103;252.6;40.2;320.0;23.194;4.0
5017104;263.4;40.0;430.6;22.862000000000002;4.2
5017105;321.6;40.0;668.3333333333334;22.874;4.8
5017106;405.8;41.0;913.0666666666667;22.87;4.2
5017107;353.0;40.4;788.3571428571429;22.628000000000004;4.8
5017108;381.8;40.6;882.3333333333334;22.874;4.8
5017109;401.0;40.0;946.1333333333333;23.03;4.2
5017110;389.4;40.2;912.8;22.933999999999997;4.6
5017111;409.6;39.6;981.0;23.148000000000003;4.0
5017112;410.8;40.2;945.8666666666667;22.902;4.2
5017113;345.2;40.2;776.4666666666667;22.982000000000003;4.8
5017114;333.8;40.0;717.0666666666667;23.214;4.5
5017115;318.0;39.6;672.7333333333333;23.05;4.8
5017116;360.8;40.0;817.2;23.127999999999997;4.8
5017117;379.4;39.6;930.8666666666667;23.038000000000004;4.6
5017118;401.0;39.6;903.0;23.134000000000004;4.2
5017119;390.6;39.6;894.4666666666667;23.396;4.5
5017120;375.4;39.0;935.1333333333333;23.298;4.3
5017121;322.4;39.2;705.8;23.172;4.8
5017122;364.2;39.0;786.6;23.337999999999997;4.5
5017123;382.0;39.0;875.6;23.174;4.8
5017124;355.8;38.4;818.8666666666667;23.529999999999998;4.5
5017125;302.4;38.6;600.4666666666667;23.392;4.5
5017126;286.6;38.8;540.8666666666667;23.216;4.1
5017127;301.0;38.8;601.2857142857143;23.412;4.5
5017128;294.0;38.4;626.7333333333333;23.083999999999996;4.8
5017129;409.2;38.4;964.8666666666667;23.078;4.0
5017130;382.4;38.0;893.6666666666666;23.312;4.5
5017131;332.2;38.2;697.5333333333333;23.312;4.5
5017132;414.0;38.4;953.4;23.365999999999996;3.7
5017133;329.2;38.0;638.7333333333333;23.419999999999998;4.5
5017134;360.6;38.2;790.2;23.394000000000002;4.5
5017135;328.4;37.8;723.3333333333334;23.473999999999997;4.5
5017136;377.6;37.4;793.4;23.47;4.5
5017137;305.0;37.0;520.8666666666667;23.53;4.0
5017138;245.0;37.2;352.73333333333335;23.516;3.7
5017139;234.2;36.6;358.8666666666667;23.524;3.6
5017140;228.8;36.8;210.33333333333334;23.336;3.6
5017141;240.8;36.0;162.93333333333334;23.285999999999998;3.4000000000000004
5017142;235.4;36.0;151.26666666666668;22.922000000000004;3.7
5017143;233.6;36.4;108.46666666666667;23.131999999999998;3.7
5017144;240.0;36.0;202.4;22.53;3.9000000000000004
5017145;246.4;36.2;263.6666666666667;23.018;3.9000000000000004
5017146;256.4;36.6;355.93333333333334;23.070000000000004;3.9000000000000004
5017147;233.2;37.2;202.5;22.648;4.0
5017148;240.4;37.0;90.66666666666667;22.928000000000004;3.7
5017149;233.6;37.4;69.93333333333334;22.928;3.8
5017150;236.4;37.4;63.4;22.860000000000003;3.8
5017151;225.8;37.8;34.53333333333333;22.996;3.8
5017152;234.8;37.6;28.133333333333333;22.804;3.8
5017153;241.2;38.0;18.666666666666668;22.392;3.8
5017154;241.6;38.2;10.066666666666666;22.704;3.8
5017155;233.6;38.0;5.466666666666667;22.345999999999997;3.8
5017156;237.2;38.6;1.7333333333333334;22.298;3.8
5017157;243.4;38.8;0.5333333333333333;22.324;3.8
5017158;230.2;39.2;0.6;22.326;3.8
5017159;227.2;39.0;0.4;22.176000000000002;3.8
5017160;237.2;39.2;1.0;22.094;3.8
5017161;231.6;39.0;0.4666666666666667;21.942;3.8
5017162;242.4;39.0;0.8;21.956;3.8
5017163;236.4;39.2;0.5333333333333333;21.913999999999998;3.8
5017164;222.8;39.4;0.6666666666666666;21.881999999999998;3.8
5017165;242.8;39.0;0.7333333333333333;21.874000000000002;3.8
5017166;233.8;40.0;0.5333333333333333;21.816;3.8
5017167;240.0;39.8;0.0;21.84;3.8
5017168;240.0;40.0;0.9333333333333333;21.686;3.8
5017169;236.4;40.2;0.5333333333333333;21.502000000000002;3.8
5017170;230.8;40.2;0.8666666666666667;21.688000000000002;3.8
5017171;230.0;40.4;0.6;21.674;3.8
5017172;234.4;41.0;1.0666666666666667;21.518;3.8
5017173;223.2;41.2;1.0666666666666667;21.266;3.8
5017174;228.25;41.2;0.4666666666666667;21.4575;3.8
5017175;245.8;41.2;0.8666666666666667;21.578;3.8
5017176;234.0;41.6;1.0666666666666667;21.517999999999997;3.8
5017177;234.6;41.6;1.3333333333333333;21.436;3.8
5017178;225.0;41.8;0.8666666666666667;21.524;3.8
5017179;242.0;42.0;0.6;21.56;3.8
5017180;238.8;42.2;0.8666666666666667;21.503999999999998;3.9
5017181;234.8;42.0;0.6;21.58;3.8
5017182;244.6;42.2;0.8666666666666667;21.360000000000003;3.9
5017183;242.4;42.4;1.0;21.381999999999998;3.9
5017184;237.6;42.6;1.0;21.394;3.9
5017185;234.0;43.2;1.3333333333333333;21.485999999999997;3.9
5017186;235.6;43.6;0.4;21.279999999999998;3.9
5017187;228.6;44.0;1.2;21.38;3.9
5017188;238.8;44.2;0.7857142857142857;21.407999999999998;3.9
5017189;236.4;44.4;1.1333333333333333;21.311999999999998;3.9
5017190;239.2;45.0;0.4666666666666667;21.407999999999998;3.9
5017191;229.8;45.6;0.9333333333333333;21.244;4.0
5017192;234.6;45.6;1.3333333333333333;21.286;4.0
5017193;230.0;45.8;1.2666666666666666;21.387999999999998;4.0
