timestamp;hum;confort
17420;43.32442748091603;4
17421;45.68893528183716;5
17422;48.32614742698192;5
17423;46.09533750869868;5
17424;43.93045897079277;4
17425;41.965229485396385;3
17426;46.52712100139082;5
17427;55.2865090403338;4
17428;45.315020862308764;5
17429;42.38413361169102;4
17430;41.46207376478775;3
17431;50.56189151599444;5
17432;47.77469793887704;5
17433;45.32614742698192;5
17434;58.65364120781528;3
17437;49.49472295514512;5
17438;49.043447792571826;5
17439;54.3453787352328;5
17440;54.57729805013928;5
17441;66.44753300903405;2
17442;65.07440890125174;2
17443;57.05845511482255;4
17444;49.45827538247566;5
17445;47.217814892136396;5
17446;37.42251563585823;3
17447;40.306193458594294;3
17448;47.623349548297426;5
17449;49.684064022268615;5
17450;49.528511821974966;5
17451;50.220445062586926;5
17452;48.69937369519833;5
17453;54.72063933287005;5
17454;58.281837160751564;3
17455;56.0188679245283;4
17456;53.011813759555245;5
17457;52.733333333333334;5
17458;49.17651146629604;5
17459;50.69770674079221;5
17460;53.09867963863794;5
17461;48.107638888888886;5
17462;48.471855455177206;5
17463;49.95739910313901;5
17470;31.0;2
17491;31.9672131147541;2
17507;33.38029556650246;2
17508;37.799305555555556;3
17509;30.977067407922167;2
17510;38.97222222222222;3
17511;40.57053509381515;3
17512;33.0261348005502;2
17513;33.86401673640167;2
17514;47.75886031966643;5
17515;39.80486111111111;3
17516;35.52675469075747;2
17517;36.77777777777778;2
17518;43.06527777777778;4
17519;35.32661570535094;2
17520;34.088646967340594;2
17528;45.37685774946922;5
17529;52.5374912403644;5
17530;58.07222222222222;3
17531;54.36553161917998;5
17532;54.23590814196242;5
17533;64.85684503127172;2
17534;68.05281445448227;2
17535;62.39930555555556;3
17536;56.030576789437106;4
17537;50.28680555555555;5
17538;48.03544127866574;5
17539;41.46143154968728;3
17540;40.716563330380865;3
17541;40.56944444444444;3
17542;36.02364394993046;2
17543;37.52605976372481;3
17544;36.69722222222222;2
17545;40.13412091730368;3
17546;38.41647597254005;3
17547;52.37109103544128;5
17548;43.651841556636555;4
17549;39.05625;3
17550;44.85;4
17551;49.39193884642113;5
17552;64.62986111111111;2
17553;57.10840861709521;4
17554;52.48158443363447;5
17555;47.18971507991661;5
17556;45.390277777777776;5
17557;39.888811674774146;3
17558;38.081944444444446;3
17559;37.22793606671299;3
17560;35.923611111111114;2
17561;37.60138888888889;3
17562;37.50382209867964;3
17563;34.88239387613083;2
17564;31.656944444444445;2
17565;33.31202223766505;2
17566;38.09097222222222;3
17567;36.765114662960386;2
17568;31.184722222222224;2
17569;30.01459346768589;2
17570;30.073611111111113;2
17571;30.011111111111113;2
17572;30.020152883947187;2
17573;37.955555555555556;3
17574;33.817234190410005;2
17575;30.856944444444444;2
17576;37.21612230715775;3
17577;48.24513888888889;5
17578;47.63446838082002;5
17579;43.376650451702574;4
17580;38.55555555555556;3
17581;41.09381514940931;3
17582;46.452083333333334;5
17583;34.25920778318277;2
17584;30.01875;2
17585;30.015983321751214;2
17586;30.016666666666666;2
17587;32.31388888888889;2
17588;30.364141765114663;2
17589;30.021533161068046;2
17590;31.546907574704655;2
17591;45.5963813500348;5
17592;42.41209173036831;4
17593;38.99513888888889;3
17594;39.56497567755385;3
17595;40.547916666666666;3
17596;37.16747741487144;3
17597;33.24791666666667;2
17598;35.16052814454482;2
17599;42.52361111111111;4
17600;49.80625;5
17601;44.90896455872134;4
17602;35.50799166087561;2
17603;34.21111111111111;2
17604;35.928372739916554;2
17605;36.12986111111111;2
17606;34.37595552466991;2
17607;35.53402777777778;2
17608;36.87222222222222;2
17609;35.555941626129254;2
17610;30.702571230020848;2
17611;30.01388888888889;2
17612;30.019457956914525;2
17613;30.340972222222224;2
17614;39.56914523974983;3
17615;40.93062041360907;3
17616;40.76580958999305;3
17617;46.387074357192496;5
17618;45.66319444444444;5
17619;40.20986796386379;3
17620;33.68311327310632;2
17621;37.87638888888889;3
17622;38.86638830897704;3
17623;42.8137595552467;4
17624;47.43263888888889;5
17625;40.91382904794997;3
17626;34.95621959694232;2
17627;38.06319444444444;3
17628;37.205698401667824;3
17629;47.434329395413485;5
17630;43.93954134815844;4
17631;38.46111111111111;3
17632;39.2043085476025;3
17633;36.85;2
17634;39.98888888888889;3
17635;46.08964558721334;5
17636;41.7539958304378;3
17637;40.64652777777778;3
17638;38.20361362056984;3
17639;38.55625;3
17640;34.683808200138984;2
17641;33.63516330785268;2
17642;35.07435719249479;2
17643;38.488469601677146;3
17644;47.83769161406673;5
17645;47.10562890896456;5
17646;47.52119527449618;5
17647;35.65069444444445;2
17648;39.24669909659486;3
17649;41.545833333333334;3
17650;49.510076441973595;5
17651;43.77430555555556;4
17652;42.040333796940196;4
17653;40.365090403337966;3
