timestamp;co2;confort
5017321;712.6;3
5017322;653.2;3
5017323;586.8;4
5017324;540.2;4
5017325;504.8;4
5017326;472.8;4
5017327;446.6;4
5017328;416.4;4
5017329;432.2;4
5017330;411.6;4
5017331;413.8;4
5017332;421.0;4
5017333;418.8;4
5017334;420.2;4
5017335;337.8;5
5017336;350.8;5
5017337;324.0;5
5017338;292.2;5
5017339;356.0;5
5017340;308.2;5
5017341;375.0;5
5017342;449.6;4
5017343;393.0;5
5017344;397.8;5
5017345;401.8;4
5017346;407.2;4
5017347;402.0;4
5017348;337.2;5
5017349;325.6;5
5017350;354.6;5
5017351;313.4;5
5017352;345.0;5
5017353;347.0;5
5017354;301.8;5
5017355;298.2;5
5017356;284.0;5
5017357;377.0;5
5017358;423.8;4
5017359;425.6;4
5017360;396.4;5
5017361;365.8;5
5017362;408.8;4
5017363;423.2;4
5017364;434.4;4
5017365;402.6;4
5017366;431.8;4
5017367;423.2;4
5017368;403.6;4
5017369;428.0;4
5017370;405.4;4
5017371;416.0;4
5017372;325.2;5
5017373;341.2;5
5017374;395.4;5
5017375;413.4;4
5017376;423.2;4
5017377;395.6;5
5017378;396.8;5
5017379;394.6;5
5017380;372.2;5
5017381;350.4;5
5017382;347.0;5
5017383;302.6;5
5017384;295.4;5
5017385;317.0;5
5017386;347.8;5
5017387;364.4;5
5017388;432.0;4
5017389;433.4;4
5017390;426.4;4
5017391;416.4;4
5017392;409.2;4
5017393;408.0;4
5017394;403.0;4
5017395;405.2;4
5017396;402.0;4
5017397;397.8;5
5017398;404.8;4
5017399;429.0;4
5017400;445.0;4
5017401;421.4;4
5017402;394.2;5
5017403;428.8;4
5017404;357.0;5
5017405;331.0;5
5017406;315.6;5
5017407;296.8;5
5017408;268.4;5
5017409;288.8;5
5017410;308.6;5
5017411;293.6;5
5017412;323.2;5
5017413;381.4;5
5017414;302.6;5
5017415;382.8;5
5017416;260.6;5
5017417;253.6;5
5017418;240.0;5
5017419;251.0;5
5017420;247.8;5
5017421;347.0;5
5017422;427.0;4
5017423;427.0;4
5017424;422.0;4
5017425;419.6;4
5017426;417.0;4
5017427;397.8;5
5017428;421.6;4
5017429;418.8;4
5017430;395.0;5
5017431;378.0;5
5017432;392.6;5
5017433;359.8;5
5017434;298.6;5
5017435;296.6;5
5017436;265.2;5
5017437;248.8;5
5017438;234.8;5
5017439;242.8;5
5017440;241.2;5
5017441;240.4;5
5017442;242.75;5
5017443;240.8;5
5017444;239.2;5
5017445;236.4;5
5017446;236.0;5
5017447;238.4;5
5017448;248.4;5
5017449;244.2;5
5017450;235.6;5
5017451;240.8;5
5017452;239.2;5
5017453;244.2;5
5017454;242.4;5
5017455;241.6;5
5017456;241.6;5
5017457;239.6;5
5017458;231.4;5
5017459;238.0;5
5017460;243.6;5
5017461;238.0;5
5017462;249.0;5
5017463;252.6;5
5017464;243.6;5
5017465;251.2;5
5017466;239.6;5
5017467;243.0;5
5017468;225.0;5
5017469;236.6;5
5017470;244.4;5
5017471;244.8;5
5017472;235.2;5
5017473;251.6;5
5017474;248.8;5
5017475;236.6;5
5017476;230.2;5
5017477;243.6;5
5017478;241.2;5
5017479;246.8;5
5017480;254.2;5
5017481;250.2;5
5017482;255.6;5
5017483;246.8;5
5017484;248.4;5
5017485;246.8;5
5017486;241.0;5
5017487;250.0;5
5017488;245.4;5
5017489;248.8;5
5017490;250.2;5
5017491;248.4;5
5017492;231.4;5
5017493;238.8;5
5017494;252.4;5
5017495;256.2;5
5017496;249.6;5
5017497;250.4;5
5017498;248.2;5
5017499;253.4;5
5017500;246.4;5
5017501;245.6;5
5017502;242.6;5
5017503;244.4;5
5017504;246.8;5
5017505;251.0;5
5017506;241.2;5
5017507;241.6;5
5017508;246.6;5
5017509;258.0;5
5017510;252.8;5
5017511;247.0;5
5017512;254.2;5
5017513;256.2;5
5017514;255.4;5
5017515;243.2;5
5017516;250.0;5
5017517;244.0;5
5017518;248.0;5
5017519;251.4;5
5017520;246.8;5
5017521;261.2;5
5017522;246.6;5
5017523;253.0;5
5017524;249.6;5
5017525;256.4;5
5017526;252.6;5
5017527;254.4;5
5017528;254.4;5
5017529;253.0;5
5017530;243.4;5
5017531;258.8;5
5017532;257.2;5
5017533;264.2;5
5017534;256.8;5
5017535;252.2;5
5017536;263.8;5
5017537;262.2;5
5017538;267.4;5
5017539;277.8;5
5017540;270.0;5
5017541;266.8;5
5017542;266.8;5
5017543;258.8;5
5017544;269.4;5
5017545;273.8;5
5017546;272.0;5
5017547;276.2;5
5017548;279.0;5
5017549;282.4;5
5017550;277.8;5
5017551;282.2;5
5017552;270.4;5
5017553;274.6;5
5017554;277.8;5
5017555;275.8;5
5017556;281.4;5
5017557;280.2;5
5017558;269.0;5
5017559;272.2;5
5017560;270.4;5
5017561;276.2;5
5017562;280.2;5
5017563;279.0;5
5017564;277.8;5
5017565;272.6;5
5017566;277.4;5
5017567;279.8;5
5017568;285.6;5
5017569;277.8;5
5017570;288.4;5
5017571;284.6;5
5017572;282.2;5
5017573;285.4;5
5017574;281.4;5
5017575;291.2;5
5017576;289.4;5
5017577;289.8;5
5017578;286.6;5
5017579;288.6;5
5017580;289.0;5
5017581;293.0;5
5017582;294.6;5
5017583;310.2;5
5017584;307.4;5
5017585;315.4;5
5017586;315.6;5
5017587;332.6;5
5017588;314.8;5
5017589;331.2;5
5017590;320.8;5
5017591;328.0;5
5017592;343.6;5
5017593;330.0;5
5017594;342.6;5
5017595;334.4;5
5017596;346.0;5
5017597;344.2;5
5017598;346.2;5
5017599;349.0;5
5017600;343.0;5
5017601;355.0;5
5017602;358.4;5
5017603;363.8;5
5017604;372.4;5
5017605;376.6;5
5017606;374.6;5
5017607;399.6;5
5017608;390.6;5
5017609;404.8;4
5017610;425.6;4
5017611;432.0;4
5017612;416.4;4
5017613;414.0;4
5017614;423.0;4
5017615;457.8;4
5017616;435.8;4
5017617;430.8;4
5017618;412.8;4
5017619;411.6;4
5017620;396.2;5
5017621;399.4;5
5017622;404.0;4
5017623;392.6;5
5017624;397.4;5
5017625;404.0;4
5017626;429.4;4
5017627;447.6;4
5017628;437.2;4
5017629;422.2;4
5017630;396.2;5
5017631;439.0;4
5017632;380.4;5
5017633;437.4;4
5017634;381.6;5
5017635;408.0;4
5017636;399.4;5
5017637;396.8;5
5017638;403.8;4
5017639;384.0;5
5017640;410.6;4
5017641;413.8;4
5017642;377.2;5
5017643;387.4;5
5017644;437.6;4
5017645;388.8;5
5017646;363.6;5
5017647;337.6;5
5017648;368.6;5
5017649;432.8;4
5017650;408.4;4
5017651;497.0;4
5017652;539.0;4
5017653;615.6;3
5017654;629.2;3
5017655;665.6;3
5017656;653.6;3
5017657;644.4;3
5017658;597.0;4
5017659;705.0;3
5017660;678.4;3
5017661;653.4;3
5017662;668.0;3
5017663;632.0;3
5017664;637.0;3
5017665;645.2;3
5017666;627.6;3
5017667;633.8;3
5017668;595.0;4
5017669;637.2;3
5017670;642.6;3
5017671;659.8;3
5017672;629.6;3
5017673;640.8;3
5017674;617.8;3
5017675;567.2;4
5017676;668.4;3
5017677;648.2;3
5017678;724.4;3
5017679;594.0;4
5017680;467.8;4
5017681;377.8;5
5017682;393.4;5
5017683;526.6;4
5017684;553.4;4
5017685;553.6;4
5017686;521.2;4
5017687;511.4;4
5017688;404.2;4
5017689;368.4;5
5017690;484.2;4
5017691;425.0;4
5017692;443.0;4
5017693;440.2;4
5017694;455.4;4
5017695;465.4;4
5017696;425.6;4
5017697;457.8;4
5017698;366.2;5
5017699;449.0;4
5017700;378.6;5
5017701;416.2;4
5017702;366.6;5
5017703;424.0;4
5017704;467.8;4
5017705;437.8;4
5017706;451.4;4
5017707;595.4;4
5017708;591.8;4
5017709;581.2;4
5017710;550.2;4
5017711;519.4;4
5017712;504.0;4
5017713;486.0;4
5017714;467.6;4
5017715;458.2;4
5017716;448.2;4
5017717;446.4;4
5017718;450.6;4
5017719;455.6;4
5017720;457.8;4
5017721;431.6;4
5017722;412.4;4
5017723;385.2;5
5017724;358.0;5
5017725;357.4;5
5017726;345.8;5
5017727;341.0;5
5017728;321.2;5
5017729;320.0;5
5017730;307.2;5
5017731;311.6;5
5017732;308.4;5
5017733;287.8;5
5017734;291.6;5
5017735;285.4;5
5017736;278.6;5
5017737;281.0;5
5017738;285.6;5
5017739;283.4;5
5017740;282.6;5
5017741;283.5;5
5017742;272.2;5
5017743;283.6;5
5017744;283.0;5
5017745;278.2;5
5017746;282.2;5
5017747;275.0;5
5017748;278.6;5
5017749;275.0;5
5017750;279.0;5
5017751;273.0;5
5017752;273.2;5
5017753;282.2;5
5017754;284.2;5
5017755;279.0;5
5017756;281.0;5
5017757;294.0;5
5017758;289.6;5
5017759;282.2;5
5017760;281.0;5
5017761;277.2;5
5017762;281.0;5
5017763;281.0;5
5017764;287.4;5
5017765;286.6;5
5017766;282.2;5
5017767;282.6;5
5017768;290.0;5
5017769;288.8;5
5017770;289.8;5
5017771;287.8;5
5017772;291.6;5
5017773;285.4;5
5017774;295.6;5
5017775;294.4;5
5017776;290.2;5
5017777;287.8;5
5017778;281.8;5
5017779;273.0;5
5017780;275.8;5
5017781;277.8;5
5017782;276.2;5
5017783;282.2;5
5017784;276.6;5
5017785;264.4;5
5017786;256.8;5
5017787;271.4;5
5017788;267.4;5
5017789;271.4;5
5017790;264.8;5
5017791;268.4;5
5017792;266.8;5
5017793;276.8;5
5017794;260.2;5
5017795;254.0;5
5017796;258.8;5
5017797;267.6;5
5017798;244.8;5
5017799;252.6;5
5017800;267.0;5
5017801;252.4;5
5017802;256.6;5
5017803;251.6;5
5017804;256.0;5
5017805;258.4;5
5017806;254.2;5
5017807;248.4;5
5017808;243.6;5
5017809;231.4;5
5017810;258.8;5
5017811;247.0;5
5017812;251.8;5
5017813;259.2;5
5017814;252.0;5
5017815;252.8;5
5017816;244.0;5
5017817;248.8;5
5017818;246.8;5
5017819;252.2;5
5017820;257.2;5
5017821;246.8;5
5017822;257.2;5
5017823;255.6;5
5017824;251.6;5
5017825;254.2;5
5017826;247.0;5
5017827;255.4;5
5017828;257.4;5
5017829;258.2;5
5017830;256.8;5
5017831;253.2;5
5017832;256.2;5
5017833;248.2;5
5017834;251.2;5
5017835;252.8;5
5017836;243.6;5
5017837;257.6;5
5017838;253.6;5
5017839;251.8;5
5017840;251.4;5
5017841;242.8;5
5017842;251.2;5
5017843;249.8;5
5017844;254.6;5
5017845;247.6;5
5017846;248.4;5
5017847;257.8;5
5017848;252.2;5
5017849;244.0;5
5017850;258.0;5
5017851;254.0;5
5017852;259.4;5
5017853;267.5;5
5017854;273.8;5
5017855;271.2;5
5017856;260.6;5
5017857;270.2;5
5017858;270.4;5
5017859;261.2;5
5017860;263.6;5
5017861;269.2;5
5017862;262.8;5
5017863;263.2;5
5017864;259.0;5
5017865;263.4;5
5017866;254.6;5
5017867;256.4;5
5017868;254.4;5
5017869;252.0;5
5017870;266.2;5
5017871;262.0;5
5017872;267.8;5
5017873;265.4;5
5017874;257.2;5
5017875;266.2;5
5017876;264.4;5
5017877;259.2;5
5017878;257.4;5
5017879;266.0;5
5017880;260.2;5
5017881;267.6;5
5017882;270.4;5
5017883;307.2;5
5017884;363.2;5
5017885;422.6;4
5017886;461.8;4
5017887;475.8;4
5017888;469.6;4
5017889;459.4;4
5017890;460.6;4
5017891;466.4;4
5017892;475.0;4
5017893;498.0;4
5017894;522.2;4
5017895;502.8;4
5017896;504.4;4
5017897;511.6;4
5017898;506.6;4
5017899;493.2;4
5017900;444.2;4
5017901;407.8;4
5017902;375.0;5
5017903;356.4;5
5017904;353.2;5
5017905;344.4;5
5017906;356.8;5
5017907;358.8;5
5017908;355.6;5
5017909;365.8;5
5017910;376.8;5
5017911;389.2;5
5017912;381.8;5
5017913;386.4;5
5017914;376.2;5
5017915;375.2;5
5017916;386.6;5
5017917;406.0;4
5017918;396.2;5
5017919;390.4;5
5017920;391.0;5
5017921;393.8;5
5017922;360.6;5
5017923;326.8;5
5017924;320.4;5
5017925;315.6;5
5017926;305.2;5
5017927;293.2;5
5017928;284.6;5
5017929;272.4;5
5017930;270.6;5
5017931;265.2;5
5017932;264.0;5
5017933;260.6;5
5017934;266.6;5
5017935;251.6;5
5017936;251.2;5
5017937;253.0;5
5017938;240.0;5
5017939;240.4;5
5017940;250.0;5
5017941;248.4;5
5017942;252.6;5
5017943;247.8;5
5017944;252.6;5
5017945;262.8;5
5017946;236.4;5
5017947;295.6;5
5017948;381.8;5
5017949;410.4;4
5017950;460.2;4
5017951;491.6;4
5017952;513.6;4
5017953;546.2;4
5017954;565.0;4
5017955;591.2;4
5017956;593.2;4
5017957;625.8;3
5017958;626.6;3
5017959;635.8;3
5017960;657.8;3
5017961;671.2;3
5017962;672.8;3
5017963;641.2;3
5017964;624.6;3
5017965;634.2;3
5017966;642.8;3
5017967;625.0;3
5017968;637.6;3
5017969;627.8;3
5017970;612.2;3
5017971;567.4;4
5017972;531.0;4
5017973;492.6;4
5017974;472.2;4
5017975;442.8;4
5017976;438.4;4
5017977;470.6;4
5017978;466.0;4
5017979;504.0;4
5017980;499.6;4
5017981;489.8;4
5017982;505.6;4
5017983;501.2;4
5017984;420.2;4
5017985;423.75;4
5017986;401.4;4
5017987;332.6;5
5017988;329.2;5
5017989;321.0;5
5017990;440.6;4
5017991;397.6;5
5017992;421.8;4
5017993;346.2;5
5017994;373.6;5
5017995;407.0;4
5017996;390.4;5
5017997;474.4;4
5017998;445.2;4
5017999;414.8;4
5018000;362.8;5
5018001;335.0;5
5018002;318.4;5
5018003;293.6;5
5018004;283.4;5
5018005;274.6;5
5018006;266.8;5
5018007;245.2;5
5018008;254.6;5
5018009;254.4;5
5018010;241.2;5
5018011;237.6;5
5018012;256.6;5
5018013;237.0;5
5018014;242.0;5
5018015;240.8;5
5018016;231.6;5
5018017;237.0;5
5018018;248.6;5
5018019;240.0;5
5018020;248.4;5
5018021;251.2;5
5018022;239.6;5
5018023;248.8;5
5018024;249.6;5
5018025;242.0;5
5018026;242.4;5
5018027;248.6;5
5018028;242.8;5
5018029;246.8;5
5018030;242.8;5
5018031;253.4;5
5018032;244.0;5
5018033;237.8;5
5018034;244.8;5
5018035;245.6;5
5018036;256.4;5
5018037;250.0;5
5018038;243.6;5
5018039;245.6;5
5018040;239.0;5
5018041;242.2;5
5018042;246.2;5
5018043;245.6;5
5018044;244.0;5
5018045;241.2;5
5018046;240.0;5
5018047;248.4;5
5018048;242.0;5
5018049;238.4;5
5018050;242.0;5
5018051;245.2;5
5018052;240.4;5
5018053;240.8;5
5018054;242.4;5
5018055;243.6;5
5018056;242.4;5
5018057;234.2;5
5018058;241.2;5
5018059;240.4;5
5018060;240.4;5
5018061;236.8;5
5018062;233.0;5
5018063;246.2;5
5018064;242.4;5
5018065;242.8;5
5018066;238.8;5
5018067;242.0;5
5018068;245.6;5
5018069;242.4;5
5018070;243.2;5
5018071;244.8;5
5018072;242.4;5
5018073;233.4;5
5018074;243.8;5
5018075;237.2;5
5018076;243.0;5
5018077;240.8;5
5018078;229.0;5
5018079;227.0;5
5018080;235.2;5
5018081;240.4;5
5018082;242.6;5
5018083;235.2;5
5018084;236.4;5
5018085;241.2;5
5018086;238.8;5
5018087;238.4;5
5018088;249.8;5
5018089;238.4;5
5018090;236.0;5
5018091;241.6;5
5018092;229.4;5
5018093;233.6;5
5018094;242.4;5
5018095;240.0;5
5018096;248.6;5
5018097;239.2;5
5018098;244.4;5
5018099;243.6;5
5018100;243.2;5
5018101;229.8;5
5018102;232.0;5
5018103;239.2;5
5018104;235.0;5
5018105;227.0;5
5018106;234.8;5
5018107;237.6;5
5018108;242.4;5
5018109;248.0;5
5018110;241.8;5
5018111;235.6;5
5018112;228.8;5
5018113;236.4;5
5018114;239.2;5
5018115;246.4;5
5018116;239.6;5
5018117;243.4;5
5018118;240.6;5
5018119;250.0;5
5018120;238.8;5
5018121;243.6;5
5018122;242.0;5
5018123;241.4;5
5018124;241.2;5
5018125;245.2;5
5018126;232.8;5
5018127;242.8;5
5018128;246.4;5
5018129;240.0;5
5018130;244.4;5
5018131;239.6;5
5018132;236.8;5
5018133;240.4;5
5018134;244.4;5
5018135;241.2;5
5018136;249.0;5
5018137;235.6;5
5018138;242.8;5
5018139;245.2;5
5018140;247.6;5
5018141;253.8;5
5018142;253.2;5
5018143;252.8;5
5018144;240.8;5
5018145;255.2;5
5018146;248.2;5
5018147;235.4;5
5018148;237.8;5
5018149;229.0;5
5018150;237.6;5
5018151;236.8;5
5018152;235.4;5
5018153;236.4;5
5018154;243.8;5
5018155;241.2;5
5018156;238.0;5
5018157;242.4;5
5018158;243.0;5
5018159;250.2;5
5018160;253.0;5
5018161;264.8;5
5018162;275.4;5
5018163;278.6;5
5018164;272.6;5
5018165;264.6;5
5018166;261.8;5
5018167;263.0;5
5018168;251.6;5
5018169;259.6;5
5018170;250.2;5
5018171;272.0;5
5018172;315.4;5
5018173;377.2;5
5018174;389.6;5
5018175;431.4;4
5018176;459.2;4
5018177;523.0;4
5018178;524.2;4
5018179;590.8;4
5018180;632.2;3
5018181;655.0;3
5018182;656.6;3
5018183;650.2;3
5018184;604.8;3
5018185;626.6;3
5018186;652.6;3
5018187;651.8;3
5018188;632.6;3
5018189;629.4;3
5018190;599.4;4
5018191;573.6;4
5018192;574.8;4
5018193;546.0;4
5018194;553.0;4
5018195;538.2;4
5018196;528.0;4
5018197;526.4;4
5018198;553.2;4
5018199;544.2;4
5018200;510.4;4
5018201;508.4;4
5018202;515.6;4
5018203;529.4;4
5018204;511.2;4
5018205;538.2;4
5018206;578.6;4
5018207;591.2;4
5018208;577.4;4
5018209;512.2;4
5018210;471.8;4
5018211;433.2;4
5018212;392.6;5
5018213;363.2;5
5018214;337.4;5
5018215;325.6;5
5018216;307.2;5
5018217;294.4;5
5018218;295.4;5
5018219;291.6;5
5018220;295.0;5
5018221;298.6;5
5018222;287.0;5
5018223;280.6;5
5018224;279.8;5
5018225;279.0;5
5018226;282.2;5
5018227;273.4;5
5018228;273.8;5
5018229;282.6;5
5018230;275.4;5
5018231;264.6;5
5018232;264.6;5
5018233;261.2;5
5018234;258.8;5
5018235;261.6;5
5018236;283.8;5
5018237;343.6;5
5018238;417.4;4
5018239;461.4;4
5018240;472.6;4
5018241;522.8;4
5018242;545.0;4
5018243;570.4;4
5018244;589.2;4
5018245;575.4;4
5018246;566.4;4
5018247;552.0;4
5018248;572.4;4
5018249;544.2;4
5018250;509.8;4
5018251;480.8;4
5018252;484.8;4
5018253;478.8;4
5018254;473.0;4
5018255;461.4;4
5018256;456.6;4
5018257;476.4;4
5018258;469.4;4
5018259;470.8;4
5018260;474.8;4
5018261;480.4;4
5018262;505.2;4
5018263;492.8;4
5018264;486.2;4
5018265;498.8;4
5018266;503.6;4
5018267;483.4;4
5018268;484.2;4
5018269;428.8;4
5018270;431.8;4
5018271;445.4;4
5018272;445.2;4
5018273;454.8;4
5018274;461.6;4
5018275;455.4;4
5018276;433.6;4
5018277;360.6;5
5018278;339.6;5
5018279;324.0;5
5018280;304.0;5
5018281;295.2;5
5018282;279.8;5
5018283;272.2;5
5018284;269.4;5
5018285;261.2;5
5018286;251.6;5
5018287;256.4;5
5018288;252.8;5
5018289;248.4;5
5018290;251.8;5
5018291;244.8;5
5018292;242.4;5
5018293;245.6;5
5018294;240.8;5
5018295;241.2;5
5018296;231.6;5
5018297;233.0;5
5018298;238.0;5
5018299;244.8;5
5018300;242.0;5
5018301;227.8;5
5018302;232.2;5
5018303;237.2;5
5018304;240.0;5
5018305;227.4;5
5018306;239.6;5
5018307;245.6;5
5018308;242.2;5
5018309;236.8;5
5018310;234.0;5
5018311;238.4;5
5018312;237.6;5
5018313;235.6;5
5018314;225.0;5
5018315;240.4;5
5018316;245.6;5
5018317;239.0;5
5018318;229.6;5
5018319;236.8;5
5018320;230.8;5
5018321;234.0;5
5018322;231.2;5
5018323;232.8;5
5018324;236.8;5
5018325;214.8;5
5018326;229.6;5
5018327;229.6;5
5018328;228.8;5
5018329;230.0;5
5018330;229.0;5
5018331;235.6;5
5018332;235.2;5
5018333;231.2;5
5018334;230.4;5
5018335;224.6;5
5018336;231.2;5
5018337;237.2;5
5018338;238.0;5
5018339;226.2;5
5018340;230.4;5
5018341;232.0;5
5018342;235.6;5
5018343;215.2;5
5018344;225.6;5
5018345;234.4;5
5018346;230.8;5
5018347;232.8;5
5018348;228.2;5
5018349;224.0;5
5018350;226.2;5
5018351;232.0;5
5018352;233.2;5
5018353;235.6;5
5018354;231.6;5
5018355;223.6;5
5018356;241.6;5
5018357;233.2;5
5018358;238.2;5
5018359;237.2;5
5018360;233.2;5
5018361;228.4;5
5018362;230.8;5
5018363;238.4;5
5018364;225.2;5
5018365;233.2;5
5018366;240.4;5
5018367;229.0;5
5018368;225.8;5
5018369;230.0;5
5018370;224.0;5
5018371;239.4;5
5018372;232.4;5
5018373;235.2;5
5018374;235.2;5
5018375;233.6;5
5018376;233.2;5
5018377;233.2;5
5018378;237.2;5
5018379;242.6;5
5018380;236.4;5
5018381;235.2;5
5018382;232.8;5
5018383;231.8;5
5018384;235.2;5
5018385;234.8;5
5018386;224.6;5
5018387;234.4;5
5018388;232.0;5
5018389;234.0;5
5018390;231.6;5
5018391;234.8;5
5018392;225.2;5
5018393;222.6;5
5018394;235.4;5
5018395;233.2;5
5018396;236.4;5
5018397;241.0;5
5018398;228.8;5
5018399;230.8;5
5018400;223.8;5
5018401;221.0;5
5018402;232.8;5
5018403;234.0;5
5018404;230.2;5
5018405;230.8;5
5018406;232.6;5
5018407;232.0;5
5018408;238.8;5
5018409;228.0;5
5018410;230.8;5
5018411;239.2;5
5018412;235.8;5
5018413;229.8;5
5018414;242.0;5
5018415;223.2;5
5018416;240.8;5
5018417;248.6;5
5018418;243.0;5
5018419;232.4;5
5018420;225.8;5
5018421;237.6;5
5018422;236.0;5
5018423;214.0;5
5018424;238.8;5
5018425;238.0;5
5018426;234.8;5
5018427;234.4;5
5018428;229.8;5
5018429;234.0;5
5018430;238.0;5
5018431;231.8;5
5018432;234.4;5
5018433;244.0;5
5018434;235.6;5
5018435;240.0;5
5018436;228.2;5
5018437;236.4;5
5018438;241.6;5
5018439;231.6;5
5018440;235.6;5
5018441;242.8;5
5018442;238.4;5
5018443;245.0;5
5018444;242.8;5
5018445;240.8;5
5018446;228.4;5
5018447;233.6;5
5018448;233.6;5
5018449;247.0;5
5018450;245.2;5
5018451;236.2;5
5018452;244.8;5
5018453;240.8;5
5018454;243.6;5
5018455;238.4;5
5018456;234.8;5
5018457;239.2;5
5018458;242.2;5
5018459;235.6;5
5018460;241.2;5
5018461;250.2;5
5018462;253.0;5
5018463;230.6;5
5018464;237.6;5
5018465;249.6;5
5018466;240.0;5
5018467;237.2;5
5018468;233.8;5
5018469;239.6;5
5018470;244.8;5
5018471;238.0;5
5018472;239.6;5
5018473;240.2;5
5018474;236.8;5
5018475;228.0;5
5018476;238.8;5
5018477;240.8;5
5018478;240.0;5
5018479;232.6;5
5018480;234.8;5
5018481;240.4;5
5018482;232.2;5
5018483;236.8;5
5018484;238.0;5
5018485;234.4;5
