timestamp;temp;confort
1254272;24.07985714285714;4
1254273;24.08154999999999;4
1254274;24.24200000000001;4
1254275;24.11865;4
1254276;23.95129999999999;4
1254277;24.100949999999994;4
1254278;24.18245;4
1254279;24.224550000000008;4
1254280;24.226249999999997;4
1254281;24.282323232323236;4
1254282;24.2615;4
1254283;24.27135;4
1254284;24.19155000000001;4
1254285;23.990200000000005;4
1254286;23.700249999999997;4
1254287;23.5047;4
1254288;23.27855000000001;4
1254289;23.106150000000003;5
1254290;22.909000000000002;5
1254291;22.73935000000001;5
1254292;22.58135;5
1254293;22.49592783505155;5
1254294;22.417150000000003;5
1254295;22.362149999999996;5
1254296;22.193535353535356;5
1254297;22.167400000000008;5
1254298;22.101950000000006;5
1254299;22.020600000000005;5
1254300;22.004300000000004;5
1254301;21.932300000000005;5
1254302;21.85479999999999;5
1254303;21.76885000000001;5
1254304;21.553800000000003;5
1254305;21.3771;5
1254306;21.308350000000004;5
1254307;21.23695;5
1254308;21.199450000000006;5
1254309;21.126150000000003;5
1254310;21.095600000000005;5
1254311;21.003282828282828;5
1254312;21.0201;5
1254313;20.985799999999994;5
1254314;20.9008;5
1254315;20.81715;5
1254316;20.7444;4
1254317;20.715600000000006;4
1254318;20.689300000000003;4
1254319;20.643050000000002;4
1254320;20.551150000000003;4
1254321;20.477349999999998;4
1254322;20.442164948453605;4
1254323;20.749249999999996;4
1254324;21.493900000000007;5
1254325;22.065600000000003;5
1254326;22.553550000000005;5
1254327;22.751767676767685;5
1254328;23.03410000000001;5
1254329;23.226500000000005;4
1254330;22.86985;5
1254331;22.40135;5
1254332;22.333349999999996;5
1254333;22.370649999999998;5
1254334;22.162049999999994;5
1254335;22.34335;5
1254336;22.478149999999985;5
1254337;22.475150000000003;5
1254338;22.523399999999995;5
1254339;22.5923;5
1254340;22.75975;5
1254341;23.034650000000003;5
1254342;23.199040404040407;5
1254343;23.289000000000005;4
1254344;23.593500000000002;4
1254345;23.547500000000003;4
1254346;23.3618;4
1254347;23.525949999999998;4
1254348;23.647600000000008;4
1254349;23.920299999999997;4
1254350;24.185670103092782;4
1254351;24.178499999999996;4
1254352;24.003;4
1254353;24.061699999999995;4
1254354;23.898249999999994;4
1254355;23.9586;4
1254356;24.178500000000003;4
1254357;24.143750000000015;4
1254358;24.10424242424241;4
1254359;24.069450000000003;4
1254360;23.834848484848496;4
1254361;23.540600000000005;4
1254362;23.382749999999998;4
1254363;23.16700000000001;5
1254364;23.0145;5
1254365;22.83415;5
1254366;22.679650000000002;5
1254367;22.53435;5
1254368;22.3891;5
1254369;22.3095;5
1254370;22.21915;5
1254371;22.1179;5
1254372;22.03645;5
1254373;21.896010101010102;5
1254374;21.878199999999996;5
1254375;21.7802;5
1254376;21.7146;5
1254377;21.753599999999995;5
1254378;21.763050000000007;5
1254379;21.706134020618556;5
1254380;21.629599999999996;5
1254381;21.58795000000001;5
1254382;21.543100000000003;5
1254383;21.525149999999993;5
1254384;21.500299999999996;5
1254385;21.415800000000008;5
1254386;21.416150000000002;5
1254387;21.439350000000005;5
1254388;21.357727272727264;5
1254389;21.37935;5
1254390;21.34555;5
1254391;21.344100000000005;5
1254392;21.332399999999993;5
1254393;21.228699999999993;5
1254394;21.1719;5
1254395;21.17555;5
1254396;21.272549999999995;5
1254397;21.336049999999997;5
1254398;21.440000000000005;5
1254399;21.472749999999998;5
1254400;21.610799999999994;5
1254401;21.876799999999992;5
