timestamp;temp;confort
5017090;22.965;5
5017091;22.887999999999998;5
5017092;22.983999999999998;5
5017093;22.928000000000004;5
5017094;23.004;5
5017095;22.924;5
5017096;22.814;5
5017097;23.188000000000002;5
5017098;23.112000000000002;5
5017099;23.268;4
5017100;22.954;5
5017101;23.27;4
5017102;23.276;4
5017103;23.194;5
5017104;22.862000000000002;5
5017105;22.874;5
5017106;22.87;5
5017107;22.628000000000004;5
5017108;22.874;5
5017109;23.03;5
5017110;22.933999999999997;5
5017111;23.148000000000003;5
5017112;22.902;5
5017113;22.982000000000003;5
5017114;23.214;4
5017115;23.05;5
5017116;23.127999999999997;5
5017117;23.038000000000004;5
5017118;23.134000000000004;5
5017119;23.396;4
5017120;23.298;4
5017121;23.172;5
5017122;23.337999999999997;4
5017123;23.174;5
5017124;23.529999999999998;4
5017125;23.392;4
5017126;23.216;4
5017127;23.412;4
5017128;23.083999999999996;5
5017129;23.078;5
5017130;23.312;4
5017131;23.312;4
5017132;23.365999999999996;4
5017133;23.419999999999998;4
5017134;23.394000000000002;4
5017135;23.473999999999997;4
5017136;23.47;4
5017137;23.53;4
5017138;23.516;4
5017139;23.524;4
5017140;23.336;4
5017141;23.285999999999998;4
5017142;22.922000000000004;5
5017143;23.131999999999998;5
5017144;22.53;5
5017145;23.018;5
5017146;23.070000000000004;5
5017147;22.648;5
5017148;22.928000000000004;5
5017149;22.928;5
5017150;22.860000000000003;5
5017151;22.996;5
5017152;22.804;5
5017153;22.392;5
5017154;22.704;5
5017155;22.345999999999997;5
5017156;22.298;5
5017157;22.324;5
5017158;22.326;5
5017159;22.176000000000002;5
5017160;22.094;5
5017161;21.942;5
5017162;21.956;5
5017163;21.913999999999998;5
5017164;21.881999999999998;5
5017165;21.874000000000002;5
5017166;21.816;5
5017167;21.84;5
5017168;21.686;5
5017169;21.502000000000002;5
5017170;21.688000000000002;5
5017171;21.674;5
5017172;21.518;5
5017173;21.266;5
5017174;21.4575;5
5017175;21.578;5
5017176;21.517999999999997;5
5017177;21.436;5
5017178;21.524;5
5017179;21.56;5
5017180;21.503999999999998;5
5017181;21.58;5
5017182;21.360000000000003;5
5017183;21.381999999999998;5
5017184;21.394;5
5017185;21.485999999999997;5
5017186;21.279999999999998;5
5017187;21.38;5
5017188;21.407999999999998;5
5017189;21.311999999999998;5
5017190;21.407999999999998;5
5017191;21.244;5
5017192;21.286;5
5017193;21.387999999999998;5
5017194;21.052;5
5017195;21.142000000000003;5
5017196;21.272000000000002;5
5017197;21.235999999999997;5
5017198;21.194;5
5017199;20.882;5
5017200;21.126;5
5017201;21.15;5
5017202;21.236;5
5017203;20.904000000000003;5
5017204;20.94;5
5017205;21.086;5
5017206;20.89;5
5017207;21.178000000000004;5
5017208;21.03;5
5017209;21.102;5
5017210;21.121999999999996;5
5017211;21.032;5
5017212;21.032000000000004;5
5017213;20.82;5
5017214;20.806;5
5017215;20.962;5
5017216;20.95;5
5017217;20.724;4
5017218;20.692;4
5017219;20.784000000000002;4
5017220;20.913999999999998;5
5017221;20.65;4
5017222;20.6;4
5017223;20.744;4
5017224;20.744;4
5017225;20.512;4
5017226;20.636;4
5017227;20.354;4
5017228;20.472;4
5017229;20.52;4
5017230;20.6;4
5017231;20.43;4
5017232;20.518;4
5017233;20.244;4
5017234;20.342000000000002;4
5017235;20.554000000000002;4
5017236;20.21;4
5017237;20.374;4
5017238;20.142;4
5017239;20.418;4
5017240;20.266000000000002;4
5017241;20.264;4
5017242;20.366;4
5017243;20.068;4
5017244;20.198;4
5017245;20.401999999999997;4
5017246;20.244;4
5017247;20.114;4
5017248;20.396;4
5017249;20.028;4
5017250;20.104;4
5017251;20.19;4
5017252;20.246000000000002;4
5017253;20.118000000000002;4
5017254;20.176000000000002;4
5017255;20.094;4
5017256;19.89;4
5017257;19.997999999999998;4
5017258;20.095999999999997;4
5017259;20.17;4
5017260;19.956;4
5017261;19.991999999999997;4
5017262;19.889999999999997;4
5017263;19.964000000000002;4
5017264;19.862000000000002;4
5017265;19.746;4
5017266;19.74;4
5017267;19.896;4
5017268;19.972;4
5017269;19.882;4
5017270;19.884;4
5017271;19.958;4
5017272;19.868;4
5017273;19.772000000000002;4
5017274;19.814;4
5017275;19.794;4
5017276;19.774;4
5017277;19.877999999999997;4
5017278;19.669999999999998;4
5017279;19.814;4
5017280;19.836;4
5017281;19.82;4
5017282;19.772;4
5017283;19.566;4
5017284;19.676;4
5017285;19.59;4
5017286;19.69;4
5017287;19.686;4
5017288;19.447499999999998;3
5017289;19.76;4
5017290;19.632;4
5017291;19.698;4
5017292;19.662;4
5017293;20.074;4
5017294;20.568;4
5017295;21.077999999999996;5
5017296;21.182;5
5017297;21.51;5
5017298;21.692;5
5017299;21.826;5
5017300;22.162;5
5017301;22.204;5
5017302;22.248;5
5017303;22.490000000000002;5
5017304;22.880000000000003;5
5017305;23.157999999999998;5
5017306;23.351999999999997;4
5017307;23.338;4
5017308;23.818;4
5017309;24.028;4
5017310;24.235999999999997;4
5017311;24.308;4
5017312;24.304000000000002;4
5017313;24.442;4
5017314;24.666;3
5017315;24.625999999999998;3
5017316;24.576;3
5017317;24.798000000000002;3
5017318;24.179999999999996;4
5017319;23.701999999999998;4
5017320;23.55;4
5017321;22.913999999999998;5
5017322;22.666;5
5017323;22.21;5
5017324;22.326;5
5017325;22.148;5
5017326;21.962;5
5017327;21.922;5
5017328;21.692;5
5017329;21.701999999999998;5
5017330;21.616;5
5017331;21.6;5
5017332;21.362000000000002;5
5017333;21.59;5
5017334;21.518;5
5017335;21.538000000000004;5
5017336;21.516;5
5017337;21.612000000000002;5
5017338;21.264000000000003;5
5017339;21.502000000000002;5
5017340;21.488000000000003;5
5017341;21.619999999999997;5
5017342;21.6;5
5017343;21.496;5
5017344;21.8;5
5017345;21.682000000000002;5
5017346;21.778;5
5017347;21.806;5
5017348;21.668;5
5017349;21.791999999999998;5
5017350;21.706;5
5017351;21.71;5
5017352;21.902;5
5017353;21.648;5
5017354;21.65;5
5017355;21.738;5
5017356;21.631999999999998;5
5017357;21.628000000000004;5
5017358;21.75;5
5017359;21.804;5
5017360;21.799999999999997;5
5017361;21.919999999999998;5
5017362;22.032;5
5017363;22.003999999999998;5
5017364;22.038000000000004;5
5017365;22.201999999999998;5
5017366;22.136;5
5017367;22.256;5
5017368;22.209999999999997;5
5017369;22.196;5
5017370;22.32;5
5017371;22.332;5
5017372;22.344;5
5017373;22.27;5
5017374;22.094;5
5017375;22.264;5
5017376;22.28;5
