timestamp;lum;confort
418090;370.0919540229885;1
418091;373.6020671834625;1
418092;418.3932729624838;2
418093;346.2137305699482;1
418094;295.018064516129;1
418095;76.66839378238342;0
418096;15.501288659793815;0
418097;14.58160621761658;0
418098;16.382428940568474;0
418099;17.684754521963825;0
418100;18.44559585492228;0
418101;19.303225806451614;0
418102;20.560155239327297;0
418103;19.82709677419355;0
418104;19.515544041450777;0
418105;19.826649417852522;0
418106;20.29290322580645;0
418107;36.97020725388601;0
418108;174.53032258064516;0
418109;269.5103626943005;1
418110;295.29145077720204;1
418111;328.44774193548386;1
418112;299.02069857697285;1
418113;434.17806451612904;2
418114;420.71243523316065;2
418115;376.9235751295337;1
418116;522.3286082474227;3
418117;254.8575129533679;1
418118;303.71612903225804;1
418119;323.8447606727037;1
418120;17.16062176165803;0
418121;13.971612903225806;0
418122;14.670116429495472;0
418123;15.654193548387097;0
418124;16.436528497409327;0
418125;16.998706338939197;0
418126;17.48516129032258;0
418127;17.678756476683937;0
418128;17.750967741935483;0
418129;17.576972833117722;0
418130;17.663225806451614;0
418131;22.181347150259068;0
418132;52.32988357050453;0
418133;140.60516129032257;0
418134;272.4507772020725;1
418135;353.8516129032258;1
418136;370.7438551099612;1
418137;416.979274611399;2
418138;434.2309677419355;2
418139;442.83570504527813;2
418140;466.57512953367876;2
418141;381.77677419354836;1
418142;216.8783958602846;1
418143;96.61032258064516;0
418144;13.756476683937823;0
418145;13.654193548387097;0
418146;14.89391979301423;0
418147;15.22279792746114;0
418148;14.96774193548387;0
418149;16.155239327296247;0
418150;16.708387096774192;0
418151;17.29922279792746;0
418152;16.974093264248705;0
418153;17.054193548387097;0
418154;27.15414507772021;0
418155;17.830967741935485;0
418156;33.86934023285899;0
418157;92.389896373057;0
418158;80.19354838709677;0
418159;98.99353169469599;0
418160;114.93806451612903;0
418161;107.25906735751295;0
418162;195.94818652849742;0
418163;254.83891752577318;1
418164;309.2422279792746;1
418165;265.7690322580645;1
418166;240.8523316062176;1
418167;81.20827943078913;0
418168;14.748387096774193;0
418169;14.992227979274611;0
418170;16.01417525773196;0
418171;16.89637305699482;0
418172;17.08419689119171;0
418173;16.545103092783506;0
418174;17.093264248704664;0
418175;17.772903225806452;0
418176;17.626943005181346;0
418177;17.79301423027167;0
418178;19.983225806451614;0
418179;20.914507772020727;0
418180;42.99226804123711;0
418181;130.46243523316062;0
418182;151.7163212435233;0
418183;178.98582474226805;0
418184;198.49222797927462;0
418185;126.69806451612904;0
418186;195.9378238341969;0
418187;186.9948253557568;0
418188;310.4167741935484;1
418189;191.9080310880829;0
418190;45.26193548387097;0
418191;29.10090556274256;0
418192;17.96258064516129;0
418193;18.234455958549223;0
418194;18.436528497409327;0
418195;18.503865979381445;0
418196;19.608300907911804;0
418197;19.616774193548387;0
418198;20.090556274256144;0
418199;20.47020725388601;0
418200;20.56;0
418201;20.690815006468306;0
418202;20.723870967741934;0
418203;24.38860103626943;0
418204;50.090673575129536;0
418205;76.02448453608247;0
418206;97.06865284974093;0
418207;125.71354838709678;0
418208;133.86545924967658;0
418209;161.26943005181346;0
418210;169.38709677419354;0
418211;254.73091849935318;1
418212;181.02967741935484;0
418213;112.39766839378238;0
418214;196.9148387096774;0
418215;62.54851228978008;0
418216;15.172279792746114;0
418217;15.43741935483871;0
418218;16.808538163001295;0
418219;17.550967741935484;0
418220;18.510362694300518;0
418221;18.715394566623544;0
418222;18.67225806451613;0
418223;18.874352331606218;0
418224;18.699354838709677;0
418225;18.244501940491592;0
418226;17.914507772020727;0
418227;18.44516129032258;0
418228;34.058214747736095;0
418229;64.55483870967743;0
418230;97.48445595854922;0
418231;104.72445019404915;0
418232;130.03483870967742;0
418233;129.30181347150258;0
418234;134.56516129032258;0
418235;112.85640362225097;0
418236;136.95854922279793;0
418237;64.88129032258064;0
418238;37.65588615782665;0
418239;26.232258064516127;0
418240;18.571984435797667;0
418241;19.02963917525773;0
418242;18.787564766839377;0
418243;18.708549222797927;0
418244;18.70193548387097;0
418245;19.914618369987064;0
418246;20.612903225806452;0
418247;20.354922279792746;0
418248;21.188874514877103;0
418249;21.29032258064516;0
418250;25.854922279792746;0
418251;28.45360824742268;0
418252;35.53756476683938;0
418253;56.145077720207254;0
418254;104.94451612903225;0
418255;154.8253557567917;0
418256;183.6258064516129;0
418257;247.21113989637306;1
418258;285.1761658031088;1
418259;327.0515463917526;1
418260;193.44818652849742;0
418261;186.50709677419354;0
418262;165.70336787564767;0
418263;86.96507115135834;0
418264;24.003870967741936;0
418265;24.405440414507773;0
418266;26.087628865979383;0
418267;26.43973509933775;0
418268;26.197164948453608;0
418269;27.510996119016816;0
418270;26.954721862871928;0
418271;26.670103092783506;0
418272;26.463824289405686;0
418273;26.197164948453608;0
418274;26.06727037516171;0
418275;29.147477360931436;0
418276;63.93298969072165;0
418277;108.88615782664942;0
