timestamp;co2;hum;lum;temp;confort
-1;;;;;0.0
69681;331.48258706467664;44.59245283018868;373.2473867595819;24.14034328358208;3.8
69682;297.40575673166205;43.259027777777774;194.3551724137931;23.66815144766143;3.6
69683;275.18518518518516;55.00972222222222;18.70062459616627;21.70699388209126;3.9
69684;572.1532033426184;59.99512534818942;90.10196162966156;21.326322383073503;3.4000000000000004
69685;391.0675925925926;50.166666666666664;359.1114464324208;22.8253918843802;4.2
69686;312.9572887650882;44.78427279053584;239.47124703855266;23.783757660167108;3.8
69687;287.9111111111111;50.478775226165624;16.487068965517242;21.948415924276205;4.0
69688;337.22407407407405;54.31805555555555;44.7075166917941;21.39534463590884;4.0
69689;511.09099350046426;53.15866388308977;381.8752155172414;24.564086350974936;3.2
69690;404.5617455896007;47.83716075156576;198.1462731581215;26.802923846581482;2.7
69691;314.3722222222222;56.791666666666664;15.874353448275862;24.10490256124725;3.6
69692;340.56917363045494;61.688718662952645;34.19034274628152;23.376884380211198;3.5
69693;475.2074074074074;54.708333333333336;142.05901356881327;22.5504002223457;3.6
69694;394.0510677808728;44.446764091858036;154.43457641733133;23.877479108635118;3.6
69695;280.90277777777777;49.707724425887264;16.90049536937325;21.458292479108625;4.0
69696;333.88672237697307;51.41597222222222;41.61077586206896;20.309174541411863;3.7
69697;534.5953703703703;46.282533054975644;173.1155172413793;22.57729955456571;3.6
69698;371.7344475394615;49.86221294363257;102.17514002585092;22.498526959421863;4.0
69699;272.0472222222222;54.85823488533704;19.453761586548826;20.249613028953224;3.7
69700;276.22655524605386;56.1231732776618;35.425802283006675;19.09754863813227;3.3
69701;272.6220984215413;47.9178844815588;157.00969827586206;20.853037904124847;4.0
69702;273.73796296296297;42.41180555555555;97.30827229642395;21.36379933296278;3.9
69703;267.4122562674095;48.35347222222222;18.188362068965517;19.296497772828506;3.4
69704;273.76666666666665;48.75156576200418;28.661856558259746;18.955653140633704;3.4
69705;275.7344475394615;49.24791666666667;118.17543103448276;20.219768930957642;3.7
69706;268.0928505106778;54.56824512534819;50.52542007755278;20.337376044568256;3.7
69707;274.4185185185185;58.33263888888889;19.51368829489114;19.673182323513068;3.5
69708;291.51944444444445;63.11760612386917;31.400431034482757;19.35739142538978;3.1
69709;660.949860724234;60.512874043145445;217.12621150118457;21.095448467966555;3.2
69710;281.4037037037037;60.10486111111111;113.48911403319681;20.598554752640347;3.5
69711;278.05849582172704;60.955555555555556;26.64355152300713;19.73517260579066;3.5
69712;281.7288765088208;59.92693110647182;46.77588805166846;18.764325905292466;3.2
69713;289.3361111111111;51.364583333333336;240.99548095545512;20.115075041689803;3.9
69714;288.8505106778087;42.81406685236769;154.6508722808529;21.61364699331846;3.9
69715;278.27777777777777;46.55833333333333;17.415321712933075;19.908176764869353;3.7
69716;303.7481481481482;52.42936673625609;45.9216361679225;18.63514484679666;3.4
69717;360.8635097493036;48.708420320111344;281.73680809821235;20.38384743875282;3.9
69718;472.19444444444446;38.50138888888889;195.12177280550773;23.328868186874335;3.0999999999999996
69719;323.6397400185701;49.53235908141962;18.79823428079242;19.76699610244987;3.7
69720;769.8467966573816;53.50173973556019;69.14848289218851;18.978413007226205;2.6
69721;839.6648148148148;45.13898540653231;285.66401033814344;23.32720678154533;2.7
69722;555.8365831012071;36.25678496868476;170.89692274585755;25.30647550111361;2.7
69723;334.1222222222222;50.35490605427975;16.590654608096468;22.003833518930985;4.0
69724;324.54410399257193;61.511805555555554;46.24736275565124;20.86372565386756;3.8
69725;899.3490740740741;54.420320111343074;257.33311814073596;24.083530066815037;2.7
69726;300.2824074074074;50.50625;72.4074074074074;23.4211450806003;3.7
69727;322.3565459610028;56.40918580375783;21.634681583476763;21.741586859688237;3.9
69728;355.0060790273556;59.52203647416413;122.75740479548661;20.329933252427168;3.5
69729;309.9275766016713;53.13082811412665;368.5350291010994;23.25807392996106;3.9
69730;300.1185185185185;43.75555555555555;250.47189317251778;25.717725501113588;3.4999999999999996
69731;283.4456824512535;53.56645789839944;92.7375;22.870636464702624;4.0
69732;305.8263695450325;58.96458333333333;122.17306034482759;21.333853006681558;3.8
69733;313.1222222222222;52.791231732776616;351.51163291684617;23.97402113459399;3.9
69734;305.05292479108635;38.33148019457957;244.5852554429834;26.408509749303672;3.0999999999999996
69735;327.0854224698236;49.71955462769659;91.08961654459284;23.0680651447661;4.0
69736;310.8648148148148;62.75833333333333;110.59913793103448;21.684613674263478;3.8
69737;627.5408496732026;66.380073800738;147.0486692015209;22.827317913385826;2.9000000000000004
69749;1007.2105263157895;50.76973684210526;369.76985743380857;28.160157894736848;1.1
69750;396.1361111111111;51.77708333333333;117.09241349666881;26.284021678710314;3.1
69751;287.1361111111111;58.135416666666664;17.710814878520747;23.361650917176224;3.5
69752;310.8037037037037;58.74321503131524;37.2153449387492;22.04113028953231;3.8
69753;809.4165085388994;54.43798724309001;253.24840343536667;25.81638176638176;2.4
69754;369.3785046728972;47.79564606741573;131.55331161780674;26.930634831460633;3.1
69755;311.23333333333335;56.41111111111111;16.656350741457125;24.273610339077276;3.6
69756;293.27962962962965;62.625;24.54404813064031;23.385138966092295;3.5
69757;282.01666666666665;63.3597773138483;58.23531942353194;22.12386414253896;3.7
69758;276.78180129990716;61.24027777777778;42.59552976574253;21.404969427459726;3.8
69759;279.40833333333336;61.955555555555556;20.610657498925654;20.75948860478045;3.5
69760;306.8445065176909;61.302374301675975;37.11530986827899;20.36805089485457;3.5
69761;300.7138888888889;54.734722222222224;187.07025862068966;22.4009866592551;4.0
69762;276.83008356545963;60.14057063326374;49.378634503553734;22.139841578654764;3.8
69763;285.0677808727948;68.51844119693807;20.610775862068966;21.75863028953233;3.7
69764;289.4824074074074;71.46527777777777;32.904802929140644;21.638504724847103;3.6
69765;488.6063138347261;70.11830201809325;170.06402241862472;23.291765033407554;2.9
69766;285.9138888888889;71.90416666666667;55.36032737454232;23.062761401557324;3.6
69767;300.38904363974;73.07435719249479;21.96962516156829;22.763481894150367;3.6
69768;295.02692664809655;74.87404314544189;51.75;22.424816258351854;3.6
69769;296.59537037037035;72.0826388888889;279.9325721671693;23.170933852140067;3.8000000000000003
69770;309.6304549675023;66.24442896935933;162.64284171885123;24.45156058068118;3.4000000000000004
69771;314.7509259259259;68.61736111111111;55.343601895734594;22.842682045580933;3.7
69772;562.4856081708449;68.64370215727209;79.4228448275862;22.36566462736377;3.3000000000000003
69773;554.4122562674095;63.396659707724424;249.0792761740629;24.50595768374164;2.9000000000000004
69774;527.7416666666667;57.2223766504517;108.23426724137931;25.409688542825368;2.9
69775;361.7574074074074;62.907446068197636;18.652726880793274;22.382060133630343;3.8
69776;409.4995357474466;61.76061238691719;36.661641180271374;20.850169821826288;3.4000000000000004
69777;533.1074074074074;56.97013888888889;251.10155239327295;23.83770983879937;3.4
69778;295.9405756731662;53.16353514265832;133.218009478673;25.048019498607275;3.4
69779;283.85462962962964;50.4875;17.379310344827587;21.906045025013903;4.0
69780;263.2646239554318;61.38413361169102;34.8037906525953;19.462957198443593;3.2
69781;560.8142989786444;60.98328690807799;232.8232377667601;22.173983286908065;3.5999999999999996
69782;285.1666666666667;46.06388888888889;117.9685412626589;22.407217898832705;4.0
69783;272.0882079851439;46.05567153792624;16.62866379310345;20.159493036211703;3.7
69784;286.49675023212626;49.78333333333333;35.90178763730347;18.658460467706018;3.4
69785;279.8601851851852;42.264583333333334;203.18064237982324;20.274174541411902;3.8
69786;282.6954503249768;37.94224077940153;104.9972000861512;21.627664253897557;3.8
69787;313.98333333333335;47.53680555555555;18.294181034482758;19.16273207337405;3.4
69788;337.02878365831015;50.380654140570634;36.447867298578196;17.936981656475794;3.1
69789;288.61095636026;45.39554317548747;206.44525862068966;20.16054626532887;3.9
69790;278.7842592592593;41.302083333333336;103.25576384399913;21.7531156197888;3.8
69791;290.4661095636026;48.31454418928323;16.636206896551723;19.688588530066802;3.7
69792;299.9368616527391;50.45902777777778;28.113073443894034;18.73667594654788;3.4
69793;935.312962962963;51.91388888888889;381.33477042466046;22.456881600889425;3.0
69794;345.8022284122563;52.84272790535839;196.27116088735733;23.348649777282862;3.7
69795;300.01574074074074;59.7875;19.23906014227204;20.741307007786386;3.5
69796;537.5320334261838;59.139972144846794;65.86861942709456;19.859167130919225;3.0999999999999996
69797;397.59537037037035;57.03409881697982;431.70532442336713;21.389181514476583;4.3
69798;329.962037037037;50.138194444444444;183.28780697975012;22.798249027237322;4.0
69799;342.4921077065924;57.58315935977731;20.554310344827588;20.238170935411965;3.6
69800;331.7400185701021;59.19206680584551;51.96984708162826;18.32053362979432;3.2
69801;563.2314814814815;54.91458333333333;391.9034274628153;22.51109470752085;3.8
69802;520.1309192200557;47.25052192066806;161.3092672413793;25.117506948304612;3.0
69803;295.22222222222223;58.61875;17.5521327014218;21.828453837597316;3.8
69804;295.93036211699166;60.50766016713092;27.53103448275862;21.08340200445434;3.8
69805;959.3324048282266;54.94027777777778;378.6561085972851;24.16910077950998;2.7
69806;423.462037037037;51.54210160055671;155.5501185600345;24.424030016675935;3.3
69807;357.2906220984215;58.4;19.03166056429033;21.38387743732588;3.8
69808;353.8950789229341;59.42797494780793;48.01896551724138;19.697267926625905;3.5
69809;840.587037037037;54.87708333333333;412.3642826367945;24.03294821826277;2.9000000000000004
69810;336.8848653667595;47.036882393876134;154.22478448275862;25.249947192884903;3.4
69811;289.68895078922935;55.38718662952646;17.101249461439036;22.52926740947073;3.9
69812;281.9675925925926;60.31180555555556;34.6212545807286;21.56581156197888;3.8
69813;298.49025069637884;58.86875;358.60581896551724;23.14490529247913;4.0
69814;291.86296296296297;58.29366736256089;145.78436018957345;23.800375208449122;3.5
69815;275.48560817084496;64.44791666666667;18.028663793103448;22.56954899777284;3.7
69816;273.6648096564531;67.14961725817676;43.406202886065046;22.249356904231593;3.7
69817;294.7481481481482;61.988194444444446;357.98253934037507;24.100983879933242;3.7
69818;288.462962962963;59.24791086350975;145.8979108335128;24.751604456824484;3.2
69819;273.0594243268338;64.98051496172582;17.57780172413793;23.0573899721448;3.7
69820;292.97037037037035;65.76949860724234;45.76385594134138;22.394941504178224;3.7
69821;450.4074074074074;57.90466249130132;431.70551486428263;24.893669265033438;3.3
69822;504.9561403508772;54.651612903225804;486.5383064516129;26.1869689119171;3.1
69823;276.5617597292724;60.90355329949239;16.85219123505976;23.0412306900103;3.8
69824;429.77962962962965;62.52291666666667;68.4689447668171;22.942709838799345;3.4000000000000004
69825;460.43888888888887;56.85069444444444;361.3316140124651;24.63534741523069;3.1
69826;395.9925925925926;55.79375;126.72967741935484;24.957951639799894;3.3
69827;279.9108635097493;61.127348643006265;17.850021486892995;23.392137298499176;3.5
69828;424.01666666666665;61.68680555555556;51.61401246507629;23.28262090050027;3.0999999999999996
69829;465.38425925925924;54.99583333333333;345.3198624247635;25.63505567928741;3.2
69830;500.28333333333336;56.40625;53.2894623655914;25.987356864924976;2.9
69831;282.0444444444444;61.075694444444444;17.38448312916398;23.462982212340233;3.5
69832;282.5311049210771;58.74599860821155;22.398796733992263;22.09171484157871;3.8
69833;602.4888888888889;53.50277777777778;208.2789247311828;23.940831017231787;3.1
69834;370.39444444444445;54.59722222222222;62.38297872340426;23.66753474152304;3.7
69835;330.51296296296294;59.874218207088255;19.365785514721686;21.808364849833133;3.8
69836;317.93333333333334;60.22152777777778;37.5236355822948;20.631951559019996;3.5
69837;816.7372330547818;54.265831593597774;272.0141935483871;23.837843246247992;2.7
69838;330.18703703703704;51.84236111111111;81.24586288416076;24.06996664813788;3.7
69839;291.31296296296296;61.84375;19.009671179883945;22.33299332962756;3.8
69840;290.5759259259259;63.77638888888889;33.89447668171072;21.275186214563647;3.7
69841;278.6333333333333;60.60069444444444;125.73247311827957;21.717498610339035;3.8
69842;269.23026926648095;59.010416666666664;36.64195142918547;20.761653674832967;3.5
69843;268.00925925925924;57.98051496172582;18.485603781693168;20.017651473040583;3.6
69844;267.537962962963;55.704861111111114;29.21899849559424;19.10073096164534;3.3
69845;270.0833333333333;53.009027777777774;210.32150537634408;19.797153974430227;3.9
69846;262.6155988857939;55.540277777777774;73.13195787663872;19.39399777282853;3.3
69847;261.35833333333335;58.59722222222222;19.967762733720182;18.44950778642941;3.2
69848;289.3898148148148;59.34375;37.682218877660716;18.244785992217885;3.2
