timestamp;co2;hum;lum;temp;confort
1254272;365.42857142857144;42.166666666666664;839.35;22.909999999999997;4.9
1254273;379.9;41.15;867.5833333333334;22.96;4.8
1254274;378.85;40.85;791.0666666666667;23.095499999999998;4.8
1254275;293.8;40.15;466.53333333333336;23.1735;4.2
1254276;335.95;40.35;698.5932203389831;22.8085;4.8
1254277;395.45;40.1;930.5666666666667;22.996499999999994;4.6
1254278;351.95;40.0;778.0333333333333;23.037;4.8
1254279;382.95;39.7;886.3833333333333;23.174;4.8
1254280;361.0;39.05;825.7833333333333;23.2455;4.5
1254281;311.45;38.65;641.0338983050848;23.3875;4.5
1254282;354.45;38.25;795.7;23.196500000000004;4.8
1254283;358.05;38.1;776.4166666666666;23.413500000000003;4.5
1254284;290.45;37.05;506.46666666666664;23.51;4.1
1254285;234.65;36.3;158.25;23.169;3.7
1254286;244.0;36.5;257.03389830508473;22.816499999999998;3.9000000000000004
1254287;234.05;37.4;64.63333333333334;22.928000000000004;3.8
1254288;237.8;37.95;15.583333333333334;22.561500000000002;3.8
1254289;234.5;38.9;0.8166666666666667;22.281;3.8
1254290;236.9;39.1;0.7;21.976499999999998;3.8
1254291;234.85;39.55;0.4915254237288136;21.852999999999994;3.8
1254292;234.3;40.2;0.7333333333333333;21.637499999999996;3.8
1254293;233.1578947368421;41.15;0.8666666666666667;21.454736842105262;3.8
1254294;233.9;41.75;0.9666666666666667;21.509500000000003;3.8
1254295;240.15;42.2;0.8333333333333334;21.4565;3.9
1254296;233.95;43.35;0.9833333333333333;21.384999999999998;3.9
1254297;236.05;44.8;0.8305084745762712;21.343;3.9
1254298;236.45;45.95;1.2;21.216999999999995;4.0
1254299;227.6;46.8;0.9333333333333333;21.146000000000004;4.0
1254300;236.2;47.4;1.0;21.104;4.0
1254301;233.95;48.05;0.7166666666666667;21.023500000000006;4.0
1254302;233.5;48.6;1.1864406779661016;21.071499999999997;4.0
1254303;237.4;49.15;0.8833333333333333;20.905;4.0
1254304;238.2;49.9;1.4166666666666667;20.7875;3.7
1254305;236.55;50.8;1.2333333333333334;20.727;3.7
1254306;234.95;51.1;1.2666666666666666;20.561500000000002;3.7
1254307;233.75;51.65;1.152542372881356;20.505499999999998;3.7
1254308;234.8;51.8;1.0666666666666667;20.414499999999997;3.7
1254309;232.4;52.05;1.2166666666666666;20.285999999999998;3.7
1254310;233.95;52.15;1.5333333333333334;20.241;3.7
1254311;235.7;52.05;1.3666666666666667;20.2395;3.7
1254312;235.7;51.95;1.152542372881356;20.1795;3.7
1254313;231.3;52.0;1.3;20.158499999999997;3.7
1254314;235.5;52.1578947368421;1.0666666666666667;20.038500000000006;3.7
1254315;236.9;52.6;1.5666666666666667;19.950499999999998;3.7
1254316;236.95;52.95;1.45;19.811000000000003;3.7
1254317;232.7;52.95;1.576271186440678;19.924;3.7
1254318;232.9;53.1;1.6166666666666667;19.812;3.7
1254319;241.95;53.2;1.1333333333333333;19.784;3.7
1254320;237.4;53.25;1.5833333333333333;19.7485;3.7
1254321;237.15;53.45;1.7166666666666666;19.660500000000003;3.7
1254322;240.73684210526315;53.8;8.508474576271187;19.64421052631579;3.7
1254323;474.35;55.35;91.38333333333334;20.345499999999998;3.1999999999999997
1254324;680.7;54.3;205.1;21.552500000000002;3.4000000000000004
1254325;768.7;53.6;279.71666666666664;22.276;3.4000000000000004
1254326;1033.15;52.75;344.28333333333336;23.182000000000006;2.6
1254327;1264.05;51.95;418.1186440677966;24.097500000000004;2.1
1254328;1275.8;50.8;412.8;24.5095;1.7999999999999998
1254329;1118.75;49.1;527.6833333333333;24.314;2.7
1254330;684.65;49.0;491.45;22.835;3.6
1254331;491.1;49.55;388.1666666666667;22.089500000000005;3.8
1254332;418.5;49.9;582.1355932203389;21.652499999999996;4.4
1254333;399.45;49.2;698.7;21.501999999999992;5.0
