timestamp;co2;confort
69681;331.48258706467664;5
69682;297.40575673166205;5
69683;275.18518518518516;5
69684;572.1532033426184;4
69685;391.0675925925926;5
69686;312.9572887650882;5
69687;287.9111111111111;5
69688;337.22407407407405;5
69689;511.09099350046426;4
69690;404.5617455896007;4
69691;314.3722222222222;5
69692;340.56917363045494;5
69693;475.2074074074074;4
69694;394.0510677808728;5
69695;280.90277777777777;5
69696;333.88672237697307;5
69697;534.5953703703703;4
69698;371.7344475394615;5
69699;272.0472222222222;5
69700;276.22655524605386;5
69701;272.6220984215413;5
69702;273.73796296296297;5
69703;267.4122562674095;5
69704;273.76666666666665;5
69705;275.7344475394615;5
69706;268.0928505106778;5
69707;274.4185185185185;5
69708;291.51944444444445;5
69709;660.949860724234;3
69710;281.4037037037037;5
69711;278.05849582172704;5
69712;281.7288765088208;5
69713;289.3361111111111;5
69714;288.8505106778087;5
69715;278.27777777777777;5
69716;303.7481481481482;5
69717;360.8635097493036;5
69718;472.19444444444446;4
69719;323.6397400185701;5
69720;769.8467966573816;3
69721;839.6648148148148;2
69722;555.8365831012071;4
69723;334.1222222222222;5
69724;324.54410399257193;5
69725;899.3490740740741;2
69726;300.2824074074074;5
69727;322.3565459610028;5
69728;355.0060790273556;5
69729;309.9275766016713;5
69730;300.1185185185185;5
69731;283.4456824512535;5
69732;305.8263695450325;5
69733;313.1222222222222;5
69734;305.05292479108635;5
69735;327.0854224698236;5
69736;310.8648148148148;5
69737;627.5408496732026;3
69749;1007.2105263157895;1
69750;396.1361111111111;5
69751;287.1361111111111;5
69752;310.8037037037037;5
69753;809.4165085388994;2
69754;369.3785046728972;5
69755;311.23333333333335;5
69756;293.27962962962965;5
69757;282.01666666666665;5
69758;276.78180129990716;5
69759;279.40833333333336;5
69760;306.8445065176909;5
69761;300.7138888888889;5
69762;276.83008356545963;5
69763;285.0677808727948;5
69764;289.4824074074074;5
69765;488.6063138347261;4
69766;285.9138888888889;5
69767;300.38904363974;5
69768;295.02692664809655;5
69769;296.59537037037035;5
69770;309.6304549675023;5
69771;314.7509259259259;5
69772;562.4856081708449;4
69773;554.4122562674095;4
69774;527.7416666666667;4
69775;361.7574074074074;5
69776;409.4995357474466;4
69777;533.1074074074074;4
69778;295.9405756731662;5
69779;283.85462962962964;5
69780;263.2646239554318;5
69781;560.8142989786444;4
69782;285.1666666666667;5
69783;272.0882079851439;5
69784;286.49675023212626;5
69785;279.8601851851852;5
69786;282.6954503249768;5
69787;313.98333333333335;5
69788;337.02878365831015;5
69789;288.61095636026;5
69790;278.7842592592593;5
69791;290.4661095636026;5
69792;299.9368616527391;5
69793;935.312962962963;2
69794;345.8022284122563;5
69795;300.01574074074074;5
69796;537.5320334261838;4
69797;397.59537037037035;5
69798;329.962037037037;5
69799;342.4921077065924;5
69800;331.7400185701021;5
69801;563.2314814814815;4
69802;520.1309192200557;4
69803;295.22222222222223;5
69804;295.93036211699166;5
69805;959.3324048282266;2
69806;423.462037037037;4
69807;357.2906220984215;5
69808;353.8950789229341;5
69809;840.587037037037;2
69810;336.8848653667595;5
69811;289.68895078922935;5
69812;281.9675925925926;5
69813;298.49025069637884;5
69814;291.86296296296297;5
69815;275.48560817084496;5
69816;273.6648096564531;5
69817;294.7481481481482;5
69818;288.462962962963;5
69819;273.0594243268338;5
69820;292.97037037037035;5
69821;450.4074074074074;4
69822;504.9561403508772;4
69823;276.5617597292724;5
69824;429.77962962962965;4
69825;460.43888888888887;4
69826;395.9925925925926;5
69827;279.9108635097493;5
69828;424.01666666666665;4
69829;465.38425925925924;4
69830;500.28333333333336;4
69831;282.0444444444444;5
69832;282.5311049210771;5
69833;602.4888888888889;3
69834;370.39444444444445;5
69835;330.51296296296294;5
69836;317.93333333333334;5
69837;816.7372330547818;2
69838;330.18703703703704;5
69839;291.31296296296296;5
69840;290.5759259259259;5
69841;278.6333333333333;5
69842;269.23026926648095;5
69843;268.00925925925924;5
69844;267.537962962963;5
69845;270.0833333333333;5
69846;262.6155988857939;5
69847;261.35833333333335;5
69848;289.3898148148148;5
69849;391.8009259259259;5
69850;322.23796296296297;5
69851;326.18703703703704;5
69852;325.7638888888889;5
69853;494.1607843137255;4
69882;547.0;4
69965;378.89071038251365;5
70029;737.935593220339;3
70030;315.0472222222222;5
70031;279.22314814814814;5
70032;260.09814814814814;5
70033;452.4;4
70034;265.4456824512535;5
70035;251.075;5
70036;251.0601851851852;5
70037;255.29814814814816;5
70038;251.44351851851852;5
70039;253.1962962962963;5
70040;237.96296296296296;5
70041;236.90648148148148;5
70042;237.7685185185185;5
70043;230.4712962962963;5
70044;227.07314814814814;5
70045;282.8142989786444;5
70046;337.3;5
70047;233.1888888888889;5
70048;233.56944444444446;5
70049;254.04545454545453;5
70050;263.56574074074075;5
70051;313.5351851851852;5
70052;285.10306406685237;5
70053;348.0111111111111;5
70054;460.79530516431925;4
70055;256.84722222222223;5
70056;239.96851851851852;5
70057;344.7074074074074;5
70058;255.775;5
70059;239.41225626740948;5
70060;231.78333333333333;5
70061;253.84907407407408;5
70062;245.5648148148148;5
70063;236.5009259259259;5
70064;238.7898148148148;5
70065;245.37685185185185;5
70066;240.34076137418757;5
70067;248.53703703703704;5
70068;246.63796296296297;5
70069;251.23333333333332;5
70070;243.00555555555556;5
70071;246.6851851851852;5
70072;245.83194057567317;5
70073;253.5814814814815;5
70074;251.92037037037036;5
70075;250.7287037037037;5
70076;254.575;5
70077;293.4203703703704;5
70078;266.46666666666664;5
70079;257.27483751160634;5
70080;259.43888888888887;5
70081;271.9705535924617;5
70113;218.06756756756758;5
70114;211.81574074074075;5
70115;216.18055555555554;5
70116;214.30092592592592;5
70117;222.58333333333334;5
70118;222.98078770413065;5
70119;215.725;5
70120;220.74537037037038;5
70121;221.64444444444445;5
70122;221.2787037037037;5
70123;241.19351851851852;5
70124;253.89043639740018;5
70125;229.8138888888889;5
70126;217.5787037037037;5
70127;210.35185185185185;5
70128;210.00277777777777;5
70129;213.69654528478057;5
70130;210.1472222222222;5
70131;208.9990740740741;5
70132;209.81151346332405;5
70133;213.30277777777778;5
70134;215.60555555555555;5
70135;218.9611111111111;5
70136;217.29907407407407;5
70137;222.71203703703705;5
70138;218.47314814814814;5
70139;215.75487465181058;5
70140;215.5185185185185;5
70141;222.13981481481483;5
70142;218.7064814814815;5
70143;220.66944444444445;5
70144;229.26203703703703;5
70145;236.0343546889508;5
70146;226.13333333333333;5
70147;215.3972222222222;5
70148;213.48518518518517;5
70149;217.01944444444445;5
70150;225.025;5
70151;235.7462962962963;5
70152;228.69722222222222;5
70153;226.11111111111111;5
70154;228.2722222222222;5
70155;235.85051067780873;5
70156;242.86851851851853;5
70157;286.90092592592595;5
70158;270.60555555555555;5
70159;253.63148148148147;5
70160;258.47777777777776;5
70161;334.1638888888889;5
70162;332.07670850767084;5
70163;244.45562130177515;5
70164;248.0574074074074;5
70165;320.2842592592593;5
70166;316.72314814814814;5
70167;283.1148148148148;5
70168;232.54469273743015;5
70169;249.96203703703705;5
70170;251.15092592592592;5
70171;237.77037037037036;5
70172;235.97314814814814;5
70173;255.74722222222223;5
70174;271.4203703703704;5
70175;293.2367688022284;5
70176;257.72407407407405;5
70177;252.92777777777778;5
70178;237.275;5
70179;253.25833333333333;5
70180;248.00185185185185;5
70181;244.96944444444443;5
70182;235.15320334261838;5
70183;268.962962962963;5
70184;263.92314814814813;5
70185;292.47474747474746;5
70186;296.0444444444444;5
70187;244.00462962962962;5
70188;230.4601851851852;5
70189;242.375;5
70190;239.70462962962964;5
70191;227.49166666666667;5
70192;220.84907407407408;5
70193;250.941504178273;5
70194;243.9361111111111;5
70195;233.30833333333334;5
70196;232.2324074074074;5
70197;259.49444444444447;5
70198;487.1388888888889;4
70199;237.86296296296297;5
70200;230.45092592592593;5
70201;241.2425925925926;5
70202;241.1142061281337;5
70203;232.96944444444443;5
70204;230.7314814814815;5
70205;228.93425925925925;5
70206;224.0222222222222;5
70207;223.2574074074074;5
70208;219.90277777777777;5
70209;220.8727948003714;5
70210;221.0009259259259;5
70211;218.8212962962963;5
70212;221.17592592592592;5
70213;233.46944444444443;5
70214;232.63333333333333;5
70215;227.16248839368617;5
70216;230.61574074074073;5
70217;646.5583333333333;3
70218;300.30640668523677;5
70219;313.8175925925926;5
70220;291.1601851851852;5
70221;1311.9564814814814;0
70222;645.0;3
70223;265.13796296296294;5
70224;232.9537037037037;5
70225;808.0046296296297;2
70226;362.89351851851853;5
70227;237.18796296296296;5
70228;231.39444444444445;5
70229;498.59424326833795;4
70230;252.63981481481483;5
70231;243.48425925925926;5
70232;239.26666666666668;5
70233;241.28240740740742;5
70234;241.75185185185185;5
70235;275.9953703703704;5
70236;300.60259981429897;5
70237;282.43425925925925;5
70238;258.7675925925926;5
70239;244.60925925925926;5
70240;245.1027777777778;5
70241;301.3574074074074;5
70242;329.5435185185185;5
70243;259.09470752089135;5
70244;250.11388888888888;5
70245;560.7;4
70246;944.9712962962963;2
70247;284.07037037037037;5
70248;252.11944444444444;5
70249;1384.2200557103065;0
70250;751.175925925926;3
70251;298.59907407407405;5
70252;239.27592592592592;5
70253;287.30167597765364;5
70254;285.9240740740741;5
70255;242.09935004642526;5
70256;233.46481481481482;5
70257;673.8925925925926;3
70258;255.1685185185185;5
70259;235.96944444444443;5
70260;231.19166666666666;5
70261;243.90277777777777;5
70262;238.62581244196843;5
70263;224.62314814814815;5
70264;223.3287037037037;5
70265;232.5888888888889;5
70266;235.45277777777778;5
70267;234.70277777777778;5
70268;229.4289693593315;5
70269;474.662962962963;4
70270;507.7962962962963;4
70271;280.56481481481484;5
70272;237.5009259259259;5
70273;598.6907407407407;4
70274;580.6611111111112;4
70275;261.1425925925926;5
70276;243.90436397400185;5
70277;884.3888888888889;2
70278;841.0138888888889;2
70279;261.8305555555556;5
70280;245.24722222222223;5
70281;783.5101851851852;3
70282;337.4935185185185;5
70283;276.11574074074076;5
70284;262.6666666666667;5
70285;729.0703703703704;3
70286;993.1435185185185;2
70287;237.69814814814814;5
70288;232.6074074074074;5
70289;256.48796296296297;5
70290;256.19166666666666;5
70291;251.81151346332405;5
70292;270.11296296296297;5
70293;255.27777777777777;5
70294;233.91296296296295;5
70295;226.39907407407406;5
70296;227.60925925925926;5
70297;410.8814814814815;4
70298;267.31197771587745;5
70299;250.36944444444444;5
70300;258.6675925925926;5
70301;703.7935185185186;3
70302;815.2324074074074;2
70303;232.1648148148148;5
70304;229.58425925925926;5
70305;1237.0807799442896;0
70306;833.8907407407407;2
70307;288.7574074074074;5
70308;234.3;5
70309;869.2916666666666;2
70310;394.2814814814815;5
70311;312.81574074074075;5
70312;284.7418755803157;5
70313;885.4842592592593;2
70314;892.8148148148148;2
70315;271.2888888888889;5
70316;245.78425925925927;5
70317;237.06851851851852;5
70318;243.7675925925926;5
70319;230.1175925925926;5
70320;232.93779015784588;5
70321;248.50555555555556;5
70322;228.97407407407408;5
70323;226.6712962962963;5
70324;226.3074074074074;5
70325;555.0222222222222;4
70326;784.4907407407408;3
70327;246.05925925925925;5
70328;229.40555555555557;5
70329;460.2083333333333;4
70330;538.2546296296297;4
70331;230.10770659238625;5
70332;234.07685185185184;5
70333;704.6388888888889;3
70334;647.5703703703704;3
70335;238.38611111111112;5
70336;235.23703703703703;5
70337;717.5231481481482;3
70338;554.8458681522749;4
70339;241.16666666666666;5
70340;235.8314814814815;5
70341;846.7833333333333;2
70342;718.2148148148148;3
70343;252.40648148148148;5
70344;278.60185185185185;5
70345;289.87372330547817;5
70346;254.01203703703703;5
70347;238.05555555555554;5
70348;242.23055555555555;5
70349;259.0509259259259;5
70350;248.76481481481483;5
70351;225.01018518518518;5
70352;226.06313834726092;5
70353;242.8824074074074;5
70354;242.2064814814815;5
70355;219.825;5
70356;223.46944444444443;5
70357;246.03763440860214;5
70358;251.31650893796004;5
70359;232.47407407407408;5
70360;223.45868152274838;5
70361;241.07407407407408;5
70362;217.98518518518517;5
70363;193.9351851851852;5
70364;193.09907407407408;5
70365;226.25046554934823;5
70366;204.5851851851852;5
70367;192.51996285979573;5
70368;190.6898148148148;5
70369;223.6685185185185;5
70370;231.56574074074075;5
70371;190.45589600742804;5
70372;197.4787037037037;5
70373;244.30925925925925;5
70374;245.67777777777778;5
70375;221.69722222222222;5
70376;210.0537037037037;5
70377;231.04921077065924;5
70378;228.29814814814816;5
70379;248.66574074074074;5
70380;229.9787037037037;5
70381;436.32037037037037;4
70382;318.287037037037;5
70383;280.30462962962963;5
70384;213.85422469823584;5
70385;644.1694444444445;3
70386;674.8277777777778;3
70387;220.63425925925927;5
70388;213.94074074074075;5
70389;263.86944444444447;5
70390;553.937962962963;4
70391;249.5803156917363;5
70392;231.12222222222223;5
70393;467.5712962962963;4
70394;341.64444444444445;5
70395;245.76481481481483;5
70396;221.51203703703703;5
70397;813.3760445682451;2
70398;705.6203703703703;3
70399;230.13981481481483;5
70400;215.96944444444443;5
70401;232.84537037037038;5
70402;231.62962962962962;5
70403;212.8037037037037;5
70404;209.68430826369544;5
70405;222.38333333333333;5
