timestamp;temp;confort
1254272;22.909999999999997;5
1254273;22.96;5
1254274;23.095499999999998;5
1254275;23.1735;5
1254276;22.8085;5
1254277;22.996499999999994;5
1254278;23.037;5
1254279;23.174;5
1254280;23.2455;4
1254281;23.3875;4
1254282;23.196500000000004;5
1254283;23.413500000000003;4
1254284;23.51;4
1254285;23.169;5
1254286;22.816499999999998;5
1254287;22.928000000000004;5
1254288;22.561500000000002;5
1254289;22.281;5
1254290;21.976499999999998;5
1254291;21.852999999999994;5
1254292;21.637499999999996;5
1254293;21.454736842105262;5
1254294;21.509500000000003;5
1254295;21.4565;5
1254296;21.384999999999998;5
1254297;21.343;5
1254298;21.216999999999995;5
1254299;21.146000000000004;5
1254300;21.104;5
1254301;21.023500000000006;5
1254302;21.071499999999997;5
1254303;20.905;5
1254304;20.7875;4
1254305;20.727;4
1254306;20.561500000000002;4
1254307;20.505499999999998;4
1254308;20.414499999999997;4
1254309;20.285999999999998;4
1254310;20.241;4
1254311;20.2395;4
1254312;20.1795;4
1254313;20.158499999999997;4
1254314;20.038500000000006;4
1254315;19.950499999999998;4
1254316;19.811000000000003;4
1254317;19.924;4
1254318;19.812;4
1254319;19.784;4
1254320;19.7485;4
1254321;19.660500000000003;4
1254322;19.64421052631579;4
1254323;20.345499999999998;4
1254324;21.552500000000002;5
1254325;22.276;5
1254326;23.182000000000006;5
1254327;24.097500000000004;4
1254328;24.5095;3
1254329;24.314;4
1254330;22.835;5
1254331;22.089500000000005;5
1254332;21.652499999999996;5
1254333;21.501999999999992;5
1254334;21.4735;5
1254335;21.551000000000002;5
1254336;21.7665;5
1254337;21.718999999999998;5
1254338;21.734500000000004;5
1254339;21.7035;5
1254340;21.939;5
1254341;22.158000000000005;5
1254342;22.2645;5
1254343;22.243;5
1254344;22.371500000000005;5
1254345;22.481500000000004;5
1254346;22.421499999999998;5
1254347;22.579;5
1254348;22.506499999999996;5
1254349;22.5565;5
1254350;22.695789473684204;5
1254351;22.7685;5
1254352;22.686999999999994;5
1254353;22.834000000000003;5
1254354;22.669;5
1254355;22.726999999999997;5
1254356;23.3695;4
1254357;23.642000000000003;4
1254358;23.701;4
1254359;23.647000000000002;4
1254360;23.296000000000003;4
1254361;22.945;5
1254362;22.912;5
1254363;22.410499999999995;5
1254364;22.270999999999997;5
1254365;21.937;5
1254366;21.828;5
1254367;21.712500000000006;5
1254368;21.57;5
1254369;21.566;5
1254370;21.494499999999995;5
1254371;21.389500000000005;5
1254372;21.296;5
1254373;21.2905;5
1254374;21.131000000000004;5
1254375;21.153000000000002;5
1254376;20.951;5
1254377;20.989500000000003;5
1254378;21.044000000000004;5
1254379;21.025263157894738;5
1254380;21.003;5
1254381;20.9865;5
1254382;20.764499999999998;4
1254383;20.95;5
1254384;21.0055;5
1254385;20.859999999999996;5
1254386;20.916;5
1254387;20.9065;5
1254388;20.849500000000003;5
1254389;20.796;4
1254390;20.7355;4
1254391;20.7965;4
1254392;20.909;5
1254393;20.692;4
1254394;20.664;4
1254395;20.547;4
1254396;20.6435;4
1254397;20.7745;4
1254398;20.776000000000003;4
1254399;20.814999999999998;5
1254400;20.887;5
1254401;21.051;5
1254402;21.2425;5
1254403;21.430500000000002;5
1254404;21.661499999999997;5
1254405;21.815;5
1254406;22.041999999999994;5
1254407;22.37842105263158;5
1254408;22.565499999999997;5
1254409;22.735999999999997;5
1254410;23.163;5
1254411;23.273500000000006;4
1254412;23.563000000000002;4
1254413;24.201;4
1254414;24.6695;3
1254415;25.107000000000003;3
1254416;25.347;3
1254417;25.363;3
1254418;25.480500000000003;3
1254419;25.6435;3
1254420;25.688000000000006;3
1254421;25.990499999999997;3
1254422;26.070999999999998;2
1254423;25.8405;3
1254424;25.913499999999992;3
1254425;26.009499999999996;2
1254426;26.228499999999997;2
1254427;26.7755;2
1254428;27.107999999999997;1
1254429;27.478999999999996;1
1254430;27.479499999999994;1
1254431;27.162;1
1254432;26.492999999999995;2
1254433;25.863999999999997;3
1254434;25.4145;3
1254435;25.112500000000004;3
1254436;24.727;3
1254437;24.551499999999997;3
1254438;24.309499999999996;4
1254439;23.975;4
1254440;23.936;4
1254441;23.682000000000002;4
1254442;23.526999999999994;4
1254443;23.591500000000003;4
1254444;23.291000000000004;4
1254445;23.3355;4
1254446;23.1575;5
1254447;23.143000000000004;5
1254448;23.018;5
1254449;22.811;5
1254450;22.933500000000002;5
1254451;22.753684210526316;5
1254452;22.793;5
1254453;22.7155;5
1254454;22.586000000000006;5
1254455;22.621000000000002;5
1254456;22.443;5
1254457;22.429000000000006;5
1254458;22.533499999999997;5
1254459;22.491000000000003;5
1254460;22.4835;5
1254461;22.531;5
1254462;22.3795;5
1254463;22.576500000000003;5
1254464;22.549;5
1254465;22.635;5
1254466;22.5065;5
1254467;22.41400000000001;5
1254468;22.422000000000004;5
1254469;22.260000000000005;5
1254470;22.252999999999997;5
1254471;22.7385;5
1254472;23.2225;4
1254473;23.6715;4
1254474;23.786499999999997;4
1254475;23.4345;4
1254476;22.803499999999996;5
1254477;22.641;5
1254478;22.165000000000003;5
1254479;22.194;5
1254480;22.296999999999997;5
1254481;22.038500000000003;5
1254482;21.714999999999996;5
1254483;21.561;5
1254484;21.487000000000002;5
1254485;21.516000000000002;5
1254486;21.633500000000005;5
1254487;22.1715;5
1254488;22.844500000000004;5
1254489;23.419999999999995;4
1254490;23.778000000000002;4
1254491;24.053000000000004;4
1254492;24.04894736842105;4
1254493;24.3055;4
1254494;24.29;4
1254495;24.469500000000004;4
1254496;24.120500000000003;4
1254497;23.8285;4
1254498;23.680999999999997;4
1254499;23.824000000000005;4
1254500;24.0545;4
1254501;24.1755;4
1254502;23.940999999999995;4
1254503;23.6465;4
1254504;23.1755;5
1254505;22.813;5
1254506;22.544500000000003;5
1254507;22.173499999999997;5
1254508;22.0425;5
1254509;21.971000000000004;5
1254510;21.83;5
1254511;21.610500000000002;5
1254512;21.4935;5
1254513;21.3555;5
1254514;21.2535;5
1254515;21.160000000000004;5
1254516;21.012;5
1254517;20.898500000000002;5
1254518;20.843999999999998;5
1254519;20.74631578947368;4
1254520;20.594500000000004;4
1254521;20.4775;4
1254522;20.429000000000006;4
1254523;20.520999999999997;4
1254524;20.522499999999997;4
1254525;20.358000000000004;4
1254526;20.406999999999996;4
1254527;20.285;4
1254528;20.191499999999998;4
1254529;20.104999999999997;4
1254530;20.118000000000002;4
1254531;20.109;4
1254532;20.038;4
1254533;19.980999999999998;4
1254534;20.126500000000004;4
1254535;20.240999999999996;4
1254536;19.9335;4
1254537;19.037;3
1254538;18.108500000000003;3
1254539;18.174;3
1254540;18.732;3
1254541;18.943500000000004;3
1254542;18.2355;3
1254543;18.854999999999997;3
1254544;20.153999999999996;4
1254545;21.032999999999994;5
1254546;21.487999999999996;5
1254547;21.728;5
1254548;21.715789473684207;5
1254549;21.9095;5
1254550;22.225499999999993;5
1254551;22.445999999999998;5
1254552;22.406500000000005;5
1254553;22.3445;5
1254554;22.278;5
1254555;22.142500000000002;5
1254556;22.139000000000003;5
1254557;22.069999999999997;5
1254558;21.949;5
1254559;22.1235;5
1254560;22.69;5
1254561;23.020000000000003;5
1254562;22.669500000000006;5
1254563;22.674500000000002;5
1254564;22.7335;5
1254565;23.089499999999997;5
1254566;23.2405;4
1254567;23.085;5
1254568;23.157000000000004;5
1254569;23.2815;4
1254570;22.975;5
1254571;22.439;5
1254572;21.9795;5
1254573;21.583499999999997;5
1254574;21.455499999999997;5
1254575;21.142999999999997;5
