timestamp;temp;confort
69681;23.058955223880606;5
69682;22.750640668523687;5
69683;20.884638888888865;5
69684;21.05883008356546;5
69685;22.026944444444435;5
69686;22.865766016713085;5
69687;21.230835654596103;5
69688;20.8124722222222;5
69689;23.42972144846797;4
69690;26.105999999999973;2
69691;23.233537604456835;4
69692;22.585500000000003;5
69693;22.529972222222234;5
69694;23.504345403899727;4
69695;20.878050139275768;5
69696;19.56199999999998;4
69697;22.224735376044574;5
69698;21.904083333333332;5
69699;19.88044568245127;4
69700;18.931361111111087;3
69701;19.820306406685233;4
69702;20.403000000000002;4
69703;18.639331476323136;3
69704;18.524333333333317;3
69705;19.408746518105875;3
69706;19.45284122562675;3
69707;18.78505555555552;3
69708;18.54849582172703;3
69709;20.68891364902505;4
69710;19.825166666666664;4
69711;18.608718662952647;3
69712;17.853621169916444;2
69713;18.840611111111112;3
69714;20.48011142061282;4
69715;18.679083333333363;3
69716;17.16844011142063;2
69717;18.65724233983285;3
69718;22.17666666666667;5
69719;18.99259052924791;3
69720;18.89861111111113;3
69721;22.310888888888865;5
69722;23.958384401114216;4
69723;21.146880222841236;5
69724;20.181111111111104;4
69725;23.432618384401117;4
69726;22.346722222222233;5
69727;20.7810863509749;4
69728;19.303465045592716;3
69729;21.752583333333323;5
69730;24.596406685236765;3
69731;22.010944444444466;5
69732;20.555933147632295;4
69733;22.496361111111106;5
69734;25.29913649025072;3
69735;22.261894150417827;5
69736;20.504777777777768;4
69737;22.45719211822658;5
69749;27.40973684210526;1
69750;25.564277777777775;3
69751;22.852555555555572;5
69752;21.580417827298056;5
69753;25.38631728045327;3
69754;25.967126760563342;3
69755;23.50186111111111;4
69756;22.58902777777778;5
69757;21.640668523676887;5
69758;21.015805555555573;5
69759;20.47099999999999;4
69760;20.066983240223493;4
69761;21.529166666666658;5
69762;21.42099999999998;5
69763;20.90768802228411;5
69764;20.796249999999993;4
69765;22.63860724233983;5
69766;22.05016666666663;5
69767;21.748050139275787;5
69768;21.46916434540392;5
69769;22.04675;5
69770;23.167206703910633;5
69771;22.05869444444441;5
69772;22.013972222222208;5
69773;23.699916434540388;4
69774;24.49863888888887;4
69775;21.761922005571044;5
69776;20.429247910863516;4
69777;23.011750000000003;5
69778;23.840640668523665;4
69779;20.91027777777778;5
69780;18.3695277777778;3
69781;21.500445682451264;5
69782;21.265277777777783;5
69783;19.739972144846796;4
69784;18.77172701949861;3
69785;19.188166666666703;3
69786;20.412869080779938;4
69787;18.551555555555545;3
69788;17.714416666666672;2
69789;18.818857938718665;3
69790;20.316527777777807;4
69791;18.673203342618407;3
69792;17.931894150417815;2
69793;22.01147222222223;5
69794;22.1774651810585;5
69795;19.83311111111112;4
69796;19.739554317548738;4
69797;19.33373259052924;3
69798;21.094777777777786;5
69799;20.066183844011146;4
69800;17.429666666666673;2
69801;21.01186629526464;5
69802;23.863999999999994;4
69803;20.886472222222235;5
69804;20.096239554317545;4
69805;23.43373259052924;4
69806;23.160555555555582;5
69807;21.253844011142043;5
69808;19.11908333333332;3
69809;22.756183844011147;5
69810;23.569138888888883;4
69811;21.57551532033428;5
69812;20.68258333333334;4
69813;21.79799442896934;5
69814;22.690888888888885;5
69815;21.601058495821743;5
69816;21.27841225626741;5
69817;22.600916666666677;5
69818;23.619498607242345;4
69819;22.132228412256268;5
69820;21.529275766016735;5
69821;23.594846796657404;4
69822;24.448717948717942;4
69823;22.279289340101535;5
69824;22.463888888888896;5
69825;23.5178888888889;4
69826;24.00666666666667;4
69827;22.854888888888905;5
69828;22.78680555555556;5
69829;24.475905292479126;4
69830;25.22850000000001;3
69831;22.80661111111109;5
69832;21.514361111111135;5
69833;23.367222222222228;4
69834;23.23100000000003;4
69835;22.05291666666666;5
69836;20.17387186629527;4
69837;23.271138888888892;4
69838;23.171777777777773;5
69839;21.67358333333335;5
69840;20.660305555555567;4
69841;20.85175;5
69842;20.17958217270199;4
69843;19.65641666666667;4
69844;18.787444444444418;3
69845;18.932666666666673;3
69846;18.588217270195013;3
69847;17.86455555555556;2
69848;17.674416666666662;2
69849;18.97436111111113;3
69850;19.232583333333324;3
69851;17.895888888888894;2
69852;17.574011142061273;2
69853;18.10709302325581;3
69882;19.57;4
69965;20.364554455445536;4
70029;19.88945945945947;4
70030;19.41827298050139;3
70031;17.55841666666665;2
70032;17.131444444444444;2
70033;19.017777777777795;3
70034;19.11547222222223;3
70035;17.139777777777777;2
70036;16.72258333333333;1
70037;16.660389972144866;1
70038;16.647749999999995;1
70039;16.412444444444468;1
70040;16.52975000000002;1
70041;16.656833333333346;1
70042;16.644972222222243;1
70043;16.455972222222233;1
70044;16.630750000000013;1
70045;18.42662952646237;3
70046;18.880833333333328;3
70047;16.36130555555554;1
70048;16.092888888888886;1
70049;17.847165775401088;2
70050;18.400638888888903;3
70051;16.344722222222227;1
70052;16.133222222222223;1
70053;17.912666666666667;2
70054;19.335903954802266;3
70055;17.30583333333334;2
70056;16.738635097493027;1
70057;19.025000000000013;3
70058;19.017833333333332;3
70059;17.548666666666655;2
70060;16.594361111111123;1
70061;18.64161111111109;3
70062;18.49727777777777;3
70063;16.65894444444445;1
70064;16.24480555555556;1
70065;16.237055555555578;1
70066;15.85147632311978;0
70067;15.794361111111105;0
70068;15.839833333333338;0
70069;16.027527777777774;1
70070;15.944944444444438;0
70071;15.901472222222232;0
70072;16.020250696378827;1
70073;17.54183333333335;2
70074;17.679805555555536;2
70075;16.081888888888884;1
70076;15.69244444444444;0
70077;17.721916666666687;2
70078;18.186833333333347;3
70079;16.384317548746527;1
70080;16.237555555555545;1
70081;17.80925795053004;2
70113;13.631990950226248;0
70114;13.48516666666669;0
70115;13.39824999999999;0
70116;13.447555555555565;0
70117;13.565222222222216;0
70118;13.894540229885074;0
70119;13.571055555555573;0
70120;13.493638888888889;0
70121;14.669138888888883;0
70122;15.453888888888898;0
70123;14.062646239554315;0
70124;13.46902777777779;0
70125;13.799527777777795;0
70126;14.64666666666667;0
70127;13.384722222222235;0
70128;12.862638888888874;0
70129;13.272016806722693;0
70130;13.613333333333333;0
70131;13.00822222222223;0
70132;13.004833333333336;0
70133;13.274583333333322;0
70134;14.208467966573814;0
70135;14.488583333333324;0
70136;14.759250000000002;0
70137;15.145666666666651;0
70138;15.290694444444453;0
70139;14.811833333333352;0
70140;15.531527777777768;0
70141;15.81633333333332;0
70142;16.23972222222222;1
70143;15.439638888888902;0
70144;14.776155988857937;0
70145;14.873888888888882;0
70146;16.13150000000001;1
70147;15.153250000000012;0
70148;15.207499999999998;0
70149;15.942444444444437;0
70150;17.622055555555544;2
70151;18.151444444444454;3
70152;18.63991643454036;3
70153;19.122805555555566;3
70154;19.44933333333332;3
70155;19.219666666666658;3
70156;19.08269444444443;3
70157;18.8985;3
70158;19.37738161559888;3
70159;17.563722222222225;2
70160;16.998000000000015;1
70161;19.186500000000024;3
70162;19.88718662952646;4
70163;17.95491525423731;2
70164;17.220833333333324;2
70165;19.618944444444455;4
70166;20.243722222222218;4
70167;18.013666666666683;3
70168;17.164066852367696;2
70169;18.86725;3
70170;19.029777777777774;3
70171;17.10401114206128;2
70172;16.83222222222223;1
70173;18.497833333333332;3
70174;18.84705555555555;3
70175;16.686472222222225;1
70176;16.487861111111126;1
70177;16.858027777777775;1
70178;16.637194444444454;1
70179;16.268638888888912;1
