timestamp;lum;confort
418090;839.35;5
418091;708.3944444444444;5
418092;802.977653631285;5
418093;785.2011173184358;5
418094;692.8611111111111;5
418095;159.43016759776538;0
418096;5.7;0
418097;0.6983240223463687;0
418098;0.9277777777777778;0
418099;0.9888268156424581;0
418100;0.9664804469273743;0
418101;1.1777777777777778;0
418102;1.1620111731843576;0
418103;1.3722222222222222;0
418104;1.1731843575418994;0
418105;1.5307262569832403;0
418106;1.4444444444444444;0
418107;34.01117318435754;0
418108;276.3666666666667;1
418109;453.06145251396646;2
418110;486.72067039106145;2
418111;632.1777777777778;5
418112;628.0391061452514;5
418113;886.3444444444444;5
418114;861.6256983240223;5
418115;737.4916201117319;5
418116;907.8055555555555;4
418117;565.5307262569833;4
418118;670.45;5
418119;637.4860335195531;5
418120;9.022346368715084;0
418121;0.5333333333333333;0
418122;0.5921787709497207;0
418123;1.0833333333333333;0
418124;1.0;0
418125;1.5363128491620113;0
418126;1.3944444444444444;0
418127;1.329608938547486;0
418128;1.3666666666666667;0
418129;1.2513966480446927;0
418130;1.211111111111111;0
418131;11.223463687150838;0
418132;94.60893854748603;0
418133;296.15;1
418134;504.47486033519556;3
418135;684.1555555555556;5
418136;792.5474860335196;5
418137;803.6927374301677;5
418138;829.1888888888889;5
418139;829.1229050279329;5
418140;840.7039106145252;5
418141;918.8666666666667;4
418142;637.9385474860335;5
418143;187.8;0
418144;1.6424581005586592;0
418145;0.0;0
418146;0.00558659217877095;0
418147;0.0782122905027933;0
418148;0.15;0
418149;0.3016759776536313;0
418150;0.28888888888888886;0
418151;0.4245810055865922;0
418152;0.40782122905027934;0
418153;0.5166666666666667;0
418154;33.00558659217877;0
418155;1.2277777777777779;0
418156;33.4804469273743;0
418157;119.1731843575419;0
418158;84.07222222222222;0
418159;120.76536312849161;0
418160;200.22222222222223;1
418161;223.43575418994413;1
418162;343.9776536312849;1
418163;395.25;1
418164;429.66480446927375;2
418165;543.6;3
418166;610.5642458100559;5
418167;157.98882681564245;0
418168;1.3888888888888888;0
418169;0.5642458100558659;0
418170;0.65;0
418171;0.7430167597765364;0
418172;1.229050279329609;0
418173;1.1166666666666667;0
418174;1.2793296089385475;0
418175;1.2777777777777777;0
418176;1.5139664804469273;0
418177;1.7318435754189945;0
418178;6.566666666666666;0
418179;7.402234636871508;0
418180;51.48888888888889;0
418181;132.6927374301676;0
418182;140.1731843575419;0
418183;223.07222222222222;1
418184;276.67597765363126;1
418185;192.55;0
418186;290.2122905027933;1
418187;280.44692737430165;1
418188;353.81111111111113;1
418189;430.340782122905;2
418190;67.23333333333333;0
418191;27.860335195530727;0
418192;0.8444444444444444;0
418193;1.1955307262569832;0
418194;1.3519553072625698;0
418195;1.4;0
418196;1.6983240223463687;0
418197;1.8611111111111112;0
418198;1.994413407821229;0
418199;2.189944134078212;0
418200;2.5;0
418201;2.4078212290502794;0
418202;2.8333333333333335;0
418203;8.134078212290502;0
418204;44.29050279329609;0
418205;64.03888888888889;0
418206;90.62569832402235;0
418207;164.3388888888889;0
418208;165.44692737430168;0
418209;282.06145251396646;1
418210;286.21666666666664;1
418211;236.5586592178771;1
418212;245.37222222222223;1
418213;226.05027932960894;1
418214;575.2888888888889;4
418215;104.76536312849161;0
418216;2.4245810055865924;0
418217;2.022222222222222;0
418218;2.53072625698324;0
418219;3.1444444444444444;0
418220;3.3798882681564244;0
418221;3.1508379888268156;0
418222;3.533333333333333;0
418223;4.167597765363128;0
418224;4.144444444444445;0
418225;4.212290502793296;0
418226;4.106145251396648;0
418227;5.122222222222222;0
418228;33.23463687150838;0
418229;106.01666666666667;0
418230;167.56424581005587;0
418231;202.18994413407822;1
418232;262.0111111111111;1
418233;240.75418994413408;1
418234;285.0388888888889;1
418235;212.53072625698323;1
418236;250.9832402234637;1
418237;103.82222222222222;0
418238;40.31843575418994;0
418239;20.883333333333333;0
418240;2.5754189944134076;0
418241;3.0833333333333335;0
418242;3.3072625698324023;0
418243;3.452513966480447;0
418244;3.15;0
418245;3.0446927374301676;0
418246;3.338888888888889;0
418247;3.2346368715083798;0
418248;3.5139664804469275;0
418249;3.4055555555555554;0
418250;6.770949720670391;0
418251;5.533333333333333;0
418252;21.787709497206706;0
418253;71.60335195530726;0
418254;206.76111111111112;1
418255;322.43575418994413;1
418256;353.5777777777778;1
418257;512.3016759776536;3
418258;581.9664804469273;4
418259;586.0833333333334;4
418260;346.195530726257;1
418261;413.6666666666667;2
418262;352.2960893854749;1
418263;146.11173184357543;0
418264;5.016666666666667;0
418265;4.35754189944134;0
418266;5.222222222222222;0
418267;5.044692737430168;0
418268;5.3;0
418269;5.782122905027933;0
418270;5.698324022346369;0
418271;5.822222222222222;0
418272;6.134078212290503;0
418273;6.105555555555555;0
418274;6.5195530726256985;0
418275;11.966480446927374;0
418276;76.7388888888889;0
418277;122.84357541899442;0
418278;217.78333333333333;1
418279;396.1564245810056;1
418280;407.0782122905028;2
418281;442.0388888888889;2
418282;439.83240223463685;2
418283;476.35555555555555;2
418284;476.49162011173183;2
418285;725.2178770949721;5
418286;629.5277777777778;5
418287;145.52513966480447;0
418288;4.066666666666666;0
418289;4.284916201117318;0
418290;4.655555555555556;0
418291;5.581005586592179;0
418292;5.4692737430167595;0
418293;5.822222222222222;0
418294;6.435754189944134;0
418295;6.522222222222222;0
418296;6.726256983240224;0
418297;6.88268156424581;0
418298;16.783333333333335;0
418299;15.865921787709498;0
418300;88.05555555555556;0
418301;134.56983240223462;0
418302;195.65921787709496;0
418303;318.93888888888887;1
418304;424.41340782122904;2
418305;450.8777777777778;2
418306;462.536312849162;2
418307;457.7150837988827;2
418308;487.7055555555556;2
418309;893.0670391061452;5
418310;847.8277777777778;5
418311;214.6927374301676;1
418312;1.229050279329609;0
418313;1.0166666666666666;0
418314;1.4245810055865922;0
418315;1.9722222222222223;0
418316;2.4189944134078214;0
418317;2.893854748603352;0
418318;3.2;0
418319;3.6089385474860336;0
418320;3.9277777777777776;0
418321;4.35754189944134;0
418322;4.688888888888889;0
418323;43.944134078212294;0
418324;201.95530726256985;1
418325;233.39444444444445;1
418326;183.3854748603352;0
418327;280.8388888888889;1
418328;366.46927374301674;1
418329;398.22346368715085;1
418330;424.3388888888889;2
418331;448.08379888268155;2
418332;501.15;3
418333;812.2290502793296;5
418334;468.99441340782124;2
418335;83.71111111111111;0
418336;0.1005586592178771;0
418337;0.26666666666666666;0
418338;0.547486033519553;0
418339;0.7039106145251397;0
418340;0.9555555555555556;0
418341;1.1284916201117319;0
418342;1.2944444444444445;0
418343;1.2849162011173185;0
418344;1.1731843575418994;0
418345;1.261111111111111;0
